theoretical_quantiles,sample_quantiles,qq_line
-0.7093573460866963,-0.20000004768371582,-0.5675701593785835
-0.7068220006397172,-0.20000004768371582,-0.5655481672158986
-0.7042911905090011,-0.20000004768371582,-0.5635297920648324
-0.7017648833454783,-0.20000004768371582,-0.5615150081263107
-0.6992430470873018,-0.20000004768371582,-0.5595037898303254
-0.6967256499561842,-0.20000004768371582,-0.5574961118330135
-0.6942126604537914,-0.20000004768371582,-0.5554919490137803
-0.6917040473581926,-0.20000004768371582,-0.5534912764724692
-0.6891997797203671,-0.20000004768371582,-0.5514940695265748
-0.6866998268607634,-0.20000004768371582,-0.5495003037084992
-0.6842041583659129,-0.20000004768371582,-0.5475099547628517
-0.6817127440850954,-0.20000004768371582,-0.5455229986437886
-0.679225554127056,-0.20000004768371582,-0.5435394115123954
-0.6767425588567713,-0.20000004768371582,-0.5415591697341078
-0.6742637288922677,-0.20000004768371582,-0.5395822498761742
-0.6717890351014845,-0.20000004768371582,-0.5376086287051537
-0.6693184485991875,-0.20000004768371582,-0.5356382831844548
-0.666851940743928,-0.20000004768371582,-0.5336711904719104
-0.6643894831350473,-0.20000004768371582,-0.5317073279173883
-0.6619310476097281,-0.20000004768371582,-0.52974667306044
-0.6594766062400876,-0.20000004768371582,-0.5277892036279822
-0.6570261313303152,-0.20000004768371582,-0.5258348975320143
-0.6545795954138535,-0.20000004768371582,-0.52388373286737
-0.6521369712506201,-0.20000001788139343,-0.5219356879095015
-0.6496982318242698,-0.20000000298023224,-0.5199907411122963
-0.6472633503394996,-0.19999998807907104,-0.5180488711059277
-0.6448323002193908,-0.19999998807907104,-0.5161100566947353
-0.6424050551027909,-0.19999998807907104,-0.5141742768551368
-0.639981588841735,-0.19999998807907104,-0.5122415107335715
-0.6375618754989019,-0.19999998807907104,-0.5103117376444715
-0.6351458893451096,-0.19999998807907104,-0.5083849370682646
-0.6327336048568469,-0.19999992847442627,-0.5064610886494051
-0.6303249967138382,-0.19999992847442627,-0.5045401721944323
-0.6279200397966456,-0.19999992847442627,-0.5026221676700577
-0.6255187091843055,-0.19999992847442627,-0.5007070552012808
-0.623120980151997,-0.19999992847442627,-0.49879481506952816
-0.6207268281687445,-0.19999992847442627,-0.49688542771082284
-0.6183362288951539,-0.19999992847442627,-0.4949788737139781
-0.615949158181179,-0.19999992847442627,-0.49307513381881596
-0.613565592063921,-0.19999992847442627,-0.4911741889144128
-0.6111855067654572,-0.19999992847442627,-0.4892760200373671
-0.6088088786907018,-0.19999992847442627,-0.48738060837009384
-0.606435684425296,-0.19999992847442627,-0.4854879352391418
-0.6040659007335267,-0.19999992847442627,-0.4835979821135331
-0.6016995045562751,-0.19999992847442627,-0.4817107306031279
-0.5993364730089935,-0.19999980926513672,-0.47982616245701065
-0.5969767833797095,-0.19999980926513672,-0.47794425956189784
-0.5946204131270575,-0.19999980926513672,-0.476065003940569
-0.5922673398783391,-0.19999980926513672,-0.4741883777503191
-0.5899175414276069,-0.19999980926513672,-0.4723143632814305
-0.5875709957337765,-0.19999980926513672,-0.4704429429556677
-0.5852276809187648,-0.19999980926513672,-0.4685740993247918
-0.5828875752656505,-0.19999980926513672,-0.4667078150690943
-0.5805506572168624,-0.19999980926513672,-0.4648440729959514
-0.5782169053723913,-0.19999980926513672,-0.4629828560383986
-0.5758862984880249,-0.19999980926513672,-0.46112414725372264
-0.5735588154736063,-0.19999980926513672,-0.45926792982207293
-0.5712344353913186,-0.19999980926513672,-0.45741418704509296
-0.5689131374539874,-0.19999980926513672,-0.4555629023445672
-0.5665949010234101,-0.19999980926513672,-0.453714059261088
-0.5642797056087059,-0.19999980926513672,-0.45186764145274017
-0.5619675308646854,-0.19999980926513672,-0.4500236326938005
-0.5596583565902453,-0.19999980926513672,-0.4481820168734575
-0.5573521627267818,-0.19999980926513672,-0.446342777994546
-0.5550489293566244,-0.19999980926513672,-0.44450590017229846
-0.5527486367014915,-0.19999980926513672,-0.4426713676331125
-0.5504512651209658,-0.19999980926513672,-0.4408391647133356
-0.5481567951109875,-0.19999980926513672,-0.4390092758580637
-0.5458652073023698,-0.19999980926513672,-0.4371816856199563
-0.5435764824593319,-0.19999980926513672,-0.4353563786580672
-0.5412906014780497,-0.19999980926513672,-0.43353333973668867
-0.5390075453852282,-0.19999980926513672,-0.43171255372421236
-0.5367272953366883,-0.19999980926513672,-0.42989400559200297
-0.5344498326159743,-0.19999980926513672,-0.42807768041328725
-0.5321751386329786,-0.19999980926513672,-0.426263563362057
-0.5299031949225819,-0.19999980926513672,-0.4244516397119852
-0.5276339831433128,-0.19999980926513672,-0.4226418948353565
-0.5253674850760232,-0.19999980926513672,-0.4208343142020111
-0.5231036826225799,-0.15000009536743164,-0.4190288833783011
-0.5208425578045731,-0.15000009536743164,-0.4172255880260604
-0.5185840927620413,-0.15000009536743164,-0.4154244139015883
-0.5163282697522105,-0.15000009536743164,-0.41362534685464336
-0.5140750711482502,-0.1399998664855957,-0.4118283728274517
-0.5118244794380452,-0.1399998664855957,-0.41003347785372724
-0.509576477222981,-0.12999963760375977,-0.40824064805770327
-0.5073310472167443,-0.12999963760375977,-0.4064498696531754
-0.5050881722441402,-0.12999963760375977,-0.404661128942559
-0.5028478352399203,-0.1100001335144043,-0.4028744123159538
-0.500610019247628,-0.1100001335144043,-0.40108970625022333
-0.49837470741845713,-0.1099996566772461,-0.39930699730808467
-0.4961418830101222,-0.1099996566772461,-0.3975262721372074
-0.4939115293857452,-0.1099996566772461,-0.39574751746932596
-0.49168363001275417,-0.1099996566772461,-0.39397072011936096
-0.4894581684617949,-0.10000038146972656,-0.3921958669845514
-0.4872351284056556,-0.10000038146972656,-0.390422945043597
-0.48501449361820553,-0.10000038146972656,-0.3886519413558118
-0.48279624797334403,-0.10000038146972656,-0.38688284306028603
-0.48058037544396354,-0.10000038146972656,-0.385115637375059
-0.4783668601009252,-0.10000014305114746,-0.3833503115963021
-0.4761556861120444,-0.10000014305114746,-0.38158685309750984
-0.4739468377410897,-0.10000014305114746,-0.3798252493287015
-0.4717402993467943,-0.10000014305114746,-0.3780654878156325
-0.469536055381876,-0.10000014305114746,-0.3763075561590132
-0.4673340903920719,-0.10000014305114746,-0.37455144203373875
-0.4651343890151816,-0.10000014305114746,-0.3727971331881261
-0.46293693598012275,-0.10000014305114746,-0.37104461744316075
-0.46074171610599784,-0.10000014305114746,-0.3692938826917527
-0.45854871430116956,-0.10000014305114746,-0.3675449168979987
-0.4563579155623492,-0.10000014305114746,-0.3657977080964554
-0.45416930497369423,-0.10000014305114746,-0.36405224439141975
-0.4519828677059153,-0.10000014305114746,-0.3623085139562166
-0.4497985890153949,-0.10000014305114746,-0.3605665050324961
-0.44761645424331536,-0.10000014305114746,-0.35882620592953796
-0.44543644881479566,-0.10000014305114746,-0.357087605023563
-0.44325855823803917,-0.10000014305114746,-0.355350690757054
-0.4410827681034908,-0.10000002384185791,-0.3536154516380827
-0.4389090640830022,-0.10000002384185791,-0.35188187623964484
-0.43673743192900777,-0.10000002384185791,-0.3501499531990024
-0.4345678574737092,-0.10000002384185791,-0.34841967121703343
-0.4324003266282682,-0.10000002384185791,-0.3466910190575885
-0.4302348253820094,-0.10000002384185791,-0.3449639855468546
-0.42807133980163115,-0.10000002384185791,-0.343238559572726
-0.42590985603042497,-0.10000002384185791,-0.3415147300841816
-0.4237503602875035,-0.10000002384185791,-0.3397924860906693
-0.42159283886703725,-0.10000002384185791,-0.33807181666149727
-0.41943727813749904,-0.10000002384185791,-0.33635271092523134
-0.4172836645409163,-0.10000002384185791,-0.3346351580690987
-0.41513198459213285,-0.10000002384185791,-0.3329191473383992
-0.41298222487807645,-0.10000002384185791,-0.3312046680359212
-0.41083437205703555,-0.10000002384185791,-0.32949170952136453
-0.4086884128579441,-0.10000002384185791,-0.32778026121077064
-0.4065443340796719,-0.10000002384185791,-0.3260703125759561
-0.40440212259032504,-0.10000002384185791,-0.3243618531439549
-0.4022617653265514,-0.10000002384185791,-0.32265487249646463
-0.40012324929285453,-0.10000002384185791,-0.32094936026929927
-0.39798656156091544,-0.10000002384185791,-0.31924530615184815
-0.395851689268919,-0.10000002384185791,-0.31754269988653894
-0.39371861962089016,-0.10000002384185791,-0.3158415312683081
-0.39158733988603517,-0.10000002384185791,-0.31414179014407567
-0.3894578373980901,-0.10000002384185791,-0.31244346641222553
-0.3873300995546757,-0.10000002384185791,-0.310746550022091
-0.3852041138166603,-0.10000002384185791,-0.3090510309734466
-0.38307986770752694,-0.10000002384185791,-0.3073568993160036
-0.3809573488127482,-0.10000002384185791,-0.30566414514891094
-0.3788365447791681,-0.10000002384185791,-0.3039727586202631
-0.37671744331438817,-0.10000002384185791,-0.3022827299266093
-0.37460003218616134,-0.10000002384185791,-0.30059404931247147
-0.37248429922179177,-0.10000002384185791,-0.29890670706986444
-0.37037023230753946,-0.10000002384185791,-0.2972206935378218
-0.3682578193880321,-0.10000002384185791,-0.2955359991019265
-0.3661470484656821,-0.10000002384185791,-0.29385261419384623
-0.3640379076001094,-0.10000002384185791,-0.29217052929087267
-0.36193038490756974,-0.10000002384185791,-0.2904897349154659
-0.3598244685603895,-0.10000002384185791,-0.2888102216348035
-0.35772014678640457,-0.10000002384185791,-0.28713198006033314
-0.35561740786840546,-0.10000002384185791,-0.2854550008473298
-0.3535162401435886,-0.10000002384185791,-0.2837792746944585
-0.35141663200301093,-0.10000002384185791,-0.28210479234333913
-0.34931857189105114,-0.10000002384185791,-0.2804315445781168
