theoretical_q,sample_q
-0.024674041534499667,0.03955710959127562
-0.022699764387703335,0.03964975736313008
-0.02072557571549441,0.0396626612223667
-0.0187514678163515,0.03968462220321881
-0.016777432990957616,0.04014971785047728
-0.014803463541989303,0.040818933224877715
-0.012829551773907384,0.04103950144863506
-0.010855689992745676,0.04109598728078484
-0.008881870505901944,0.04116791383369173
-0.006908085621927542,0.04140094906015213
-0.0049343276503171435,0.04166071901519352
-0.0029605889012997858,0.04204198775302443
-0.0009868616856287178,0.042044689390754585
0.0009868616856285786,0.0425227540751201
0.0029605889012997858,0.04283395392838902
0.0049343276503171435,0.04285373193268624
0.006908085621927542,0.04315447451597626
0.008881870505902084,0.04336372353589964
0.010855689992745537,0.04337987393325843
0.012829551773907245,0.044080576001047624
0.014803463541989303,0.04427803012930701
0.016777432990957616,0.04485781884649324
0.01875146781635164,0.04488785989269866
0.02072557571549455,0.04516395804824446
0.022699764387703197,0.045236918183094325
0.024674041534499667,0.04563405730092081
0.02664841485982017,0.04602054855503921
0.028622892070226863,0.04746439630864348
0.030597480875118536,0.04784691597272628
0.03257218898694145,0.04859065858738116
0.034547024121401745,0.0491127105396637
0.036521993997675424,0.04916394938945197
0.03849710633862122,0.04949700186205575
0.0404723688709924,0.04967061801130935
0.04244778932564889,0.050408340944753126
0.044423375437770994,0.05043384008704524
0.04639913494707066,0.05157016314940294
0.048375075598005926,0.052761982949670716
0.05035120513999423,0.05304063041674211
0.052327531327626325,0.05358555011294707
0.05430406192088042,0.054506098622721134
0.05628080468533795,0.05450870501649833
0.058257767392397034,0.05460885825533697
0.06023495781948914,0.05466340687427607
0.06221238375029472,0.05490223136905697
0.0641900529749594,0.05512534976252861
0.0661679732903119,0.055231662869013105
0.06814615250007977,0.05718959858185543
0.07012459841510824,0.05731116600066805
0.07210331885357843,0.05732539435061145
0.07408232164122583,0.05751573556005921
0.07606161461156084,0.05761625536357864
0.07804120560608716,0.057626663505571385
0.0800211024745233,0.05889568031311659
0.08200131307502359,0.05914507817885057
0.08398184527439978,0.059283828624452875
0.08596270694834324,0.060166899947615954
0.08794390598164899,0.06040206286563712
0.08992545026843772,0.06077988536425366
0.09190734771238122,0.06089257964289939
0.09388960622692716,0.06102501000467835
0.09587223373552452,0.061050949707758886
0.09785523817185104,0.06113271712030633
0.09983862748003897,0.06136641298118354
0.10182240961490388,0.06272504141125702
0.1038065925421733,0.06356614763619972
0.1057911842387158,0.0636580604650912
0.10777619269277251,0.06386732160022891
0.10976162590418664,0.06387925029921096
0.11174749188463647,0.06411573934852523
0.11373379865786802,0.06446710316918673
0.11572055425992872,0.06538721486614021
0.11770776673940188,0.06749006061920665
0.11969544415764322,0.0680921767293005
0.12168359458901579,0.0688247886313099
0.12367222612112845,0.06986366959411507
0.12566134685507416,0.07071719429151399
0.12765096490566888,0.0718648671987383
0.12964108840169333,0.07212040162534161
0.13163172548613258,0.07241226689116942
0.1336228843164198,0.0725015161569432
0.13561457306467956,0.0725376157477779
0.13760679991797198,0.0736223949388386
0.13959957307853993,0.0739526827567242
0.14159290076405398,0.0752747125575441
0.14358679120786175,0.07613487761923449
0.14558125265923663,0.07624945056184171
0.14757629338362835,0.07711636128897853
0.14957192166291422,0.07734396876067055
0.1515681457956531,0.07921864054387098
0.15356497409733774,0.07999698528982079
