sample_id,f_x,Q2i,Q2mbr,P,DO,pH2i,COD2i,NH3N2i,pHO,CODo,NH3NO,TempO,pHMBR
567,4.199756194595427,-0.02687878203686502,0.06494226604905201,0.272258733069293,0.03595931802059729,0.03589610242473192,-0.10169935716202591,-0.03576560040892777,0.04454323636426385,-0.19969034945751657,1.8961726332612632,-0.31343855522980335,0.16907791350081508
526,1.299663644357643,-0.02388538914258411,0.0024758606905272763,-0.16760988003973284,-6.242916667251186e-06,0.21378875632712058,-0.25522481630139293,0.08111087173982486,0.3522050458287055,0.10422035831792927,-0.5738997799328015,-0.06198228115345117,-0.7299074952603825
710,2.504046819799437,-0.009782577096559535,0.07840193585959344,0.2993980665449917,-0.004178215350511877,-0.02084628367432668,-0.1242183718806182,-0.005615051439668395,-0.1531242067021247,-0.2802783174707474,-0.0867162128264965,0.256229109566348,0.19639830806900918
607,2.2984473031544277,0.016527154545838956,-0.04852947040371875,0.30212209576699056,-0.00246952774884695,0.009296379646542197,-0.10398538339926824,-0.009742029145538771,-0.05844711090779771,-0.34178887545396136,0.26391732877967833,-0.2997721662894543,0.21294027156341538
765,2.1177614013041657,0.3800062805289789,-0.022240356415617186,0.026431376588191547,0.12062023820960052,-0.013617041888381165,-0.14687337392935865,-0.028093397635095517,-0.40939857951846104,-0.3209359250935355,-0.3370601633594569,0.38974759217028404,0.12079611544646833
1584,1.872306248409946,0.10196738939850496,-0.06772878596409675,0.32944279633033596,0.049413102045197985,-0.016576567029898827,-0.20049875005227302,-0.007669182872617036,0.4886139739415201,-0.4879732127102532,0.15376710326459736,-0.28044380695730303,-0.5483864471843164
859,2.299861377716973,-0.040130923855216896,0.09198599444260512,0.3478132216390882,0.017775232389969014,0.003809518652650651,0.034844111467479545,-0.15981514461142515,0.4976840850588564,-0.3563106602109162,0.04889769446779531,-0.0546780872932888,-0.49039230063117223
327,2.9682079170700932,-0.05994291365024616,0.013748397943420554,-0.2942208379240639,0.001247415384592687,-0.08643817019558916,0.0658229121715929,0.12679364472082452,0.25818145855097197,0.42950595586033025,0.22097765203541497,0.17097783756576873,-0.23682407159347135
254,5.300554714145003,-0.07485594910181527,0.007171674264634287,0.11218190673938785,0.2620276336304451,0.01667150238488495,0.3291400616479413,0.021771404858405497,0.47225569253139826,1.5738761931743008,-0.11457483169135244,0.2213358172051137,0.11517497230111165
322,4.231115820670034,-0.021290055184809288,0.04622315102503294,-0.09246841109406681,0.31786034069349317,-0.00819535340774299,0.1927184878742883,0.1153832282673691,0.3233433428104878,0.5333189103828017,0.5497906339188028,0.1824404025161231,-0.2663874933322951
1164,0.8953807209218869,0.0043853791118165205,-0.032664130496463446,0.066878201234544,-0.1410485622163346,-0.0377821058657382,-0.1856259245497693,-0.007405075975003233,0.046348941444935024,-0.8176141902964138,-0.5018202264648746,0.4301275820234924,-0.2867778032288517
1320,1.8992337287780132,0.012263884813866416,-0.017204429958002244,0.24082257827567197,-0.021682075931004165,-0.006138750510834856,-0.13122568658829897,0.08159113375105269,-0.004676203142324742,-0.4241393819214311,-0.1719994050809432,-0.01868959418497438,0.001933023054688654
629,1.9735361590681548,-0.0025369065156040814,0.06960022775119351,0.32094098845833746,-0.014712543696967655,0.009760145983763208,-0.12984130391900667,0.03859159499070262,-0.04079823143809872,-0.37100914088409837,-0.3178685187638415,-0.23953308078591817,0.2925642916871448
756,1.6155922317314255,-0.016956038820473168,-0.010861670772936528,0.05752149243924741,-0.0188219006057807,-0.018362793059810884,-0.14517390499658087,-0.015887378280776777,-0.37059220647115765,-0.40141612145556477,-0.4187085649707205,0.44433666814842565,0.1721360143770069
1372,1.0288615850234653,-0.001234471755360339,-0.018225111523105637,-0.12697997120429166,-0.06404895372885154,-0.0518476305846548,-0.08335903489082179,0.004620318912542265,-0.36945246418171146,-0.5372515371808153,-0.2063044626352868,-0.03414816622680234,0.15871443382207662
497,3.2121488309223873,-0.019611539612058203,-0.031496513663597445,-0.26882690896692685,0.07388318125760475,0.011351074988299093,-0.1905875692355868,0.0925449827841691,0.40676907535825385,0.9458672333597722,0.6481291582660785,-0.038505755607266566,-0.7757462242069028
1391,1.8043408604255724,0.012857578451312978,-0.08843323583515504,-0.13008854978493206,-0.06656066963712509,-0.04492125461216785,-0.05431465879577955,0.0011111340981017793,-0.27461180981159694,-0.39475616719008455,0.574450250806348,-0.1568521550579463,0.06808176159404897
518,1.5877588673561234,-0.019385219764186983,-0.0004909336035032741,-0.09410134393075853,0.0698220169852766,0.1892616842990902,-0.14084710631218544,0.0704950560122706,0.5860041670922876,-0.206238214012275,-0.1760095020590191,-0.05999348618207008,-0.9891368873693519
422,2.2708330717837772,-0.051811007657052356,0.046694271371063654,-0.27389121649485537,-0.021599678339760807,-0.32646446158857206,0.10721583610386129,0.13490860446634018,-0.03496201940957453,0.6653529200289737,-0.38228753978747154,0.1542585058049621,-0.10495977891468518
86,6.332315653327949,0.005534678072990662,0.08730549227296691,0.1079985719210664,0.08546119209423073,0.03842977212347829,0.30410995848247013,0.11960463439281825,0.7701384592982651,1.315972132565988,0.8726426475130762,0.23879521426531408,0.027944264124739125
1200,1.555720298698414,-0.009425480791582105,-0.016162718725142085,0.1820742877083159,0.021498596590084386,-0.01824688020127237,-0.22334276726287441,-0.03326374322688837,0.36831656185387873,-0.6166909060357093,-0.4065016076938475,0.3310271559935617,-0.38194083571065834
1517,0.64612670015494,-0.024440277838611715,-0.030133185835071054,0.07351245473120335,-0.22272332183721932,-0.029755815057387603,-0.21406455706515287,-0.003338846491037842,0.15379420191744828,-0.7708215118513398,-0.5345452019018422,0.2014143046070432,-0.3111501794236399
365,6.666744281964947,-0.054588123866541084,0.02020250186657372,0.15007635516240944,0.2593323516819148,0.03592271269466436,0.19204890585708526,0.10082667293131972,0.01297451808937502,1.539699489225595,1.5503313115752457,0.2356002457353053,0.2659387048114541
265,5.151985865548419,-0.04327110016532746,-0.018383079893717413,0.11501737227306967,0.07817923996244322,0.018175471778730367,0.2731315825595251,0.09475171277737424,0.37988928599044314,1.7402501553328071,-0.1562970124926592,0.2375899335880427,0.07457366763714159
