sample_id,f_x,Q2i,Q2mbr,P,DO,pH2i,COD2i,NH3N2i,pHO,CODo,NH3NO,TempO,pHMBR
214,4.997725,-0.029294329,-0.005815975,0.11683455,-0.048339177,-0.0008244896,0.63299096,-0.010264158,-0.029540025,1.8840705,-0.42448702,0.04330263,-0.049344968
535,2.075533,5.333079e-05,0.0009450851,0.022750262,0.044978514,0.0052811825,-0.19173263,-0.018623782,-0.022437483,-0.41831654,-0.1952246,-0.08642015,0.01584181
1496,1.7843592,0.024830295,0.020211745,0.18679585,-0.17360662,0.024909716,-0.19205964,-0.056157354,0.04521656,-0.63388026,-0.49046305,0.09096379,0.019160891
757,1.441507,-0.01045842,0.00942465,0.16244286,-0.1327698,-0.00589821,-0.22362553,-0.0054350714,-0.03120318,-0.60079664,-0.7174197,0.08373909,-0.0049302545
326,4.0794,-0.011295878,-0.0024445255,0.17275238,0.044824086,0.06736781,0.3602779,-0.0019437487,0.07966376,0.45812008,0.013638225,0.027379574,-0.047376122
842,2.0252507,0.014753947,0.0029321373,0.08435149,0.08772194,0.022604482,0.038083903,-0.16115554,0.030257743,-0.58499205,-0.4083529,0.018944738,-0.03833593
836,1.7587658,0.011820529,0.0047208616,0.009935335,0.080418795,0.021251807,-0.023456927,-0.16678579,0.028396174,-0.6193471,-0.49495432,0.02628454,-0.037955
188,5.2696857,-0.0041345195,-0.003703341,0.14771639,-0.0034361416,0.013416012,0.6421752,0.020844515,-0.03367874,2.0520415,-0.5702727,0.040993534,0.04928691
899,0.7827723,-0.001131745,0.00153014,0.030589877,-0.0024459718,0.03846983,-0.234635,-0.03175891,-0.018784046,-1.0186367,-0.83068275,-0.07107975,0.0029006666
341,6.5415263,-0.020890396,-0.013469996,-0.092245646,0.11704064,0.030088933,0.3095457,-0.009413558,-0.0019344535,1.5925974,1.5999714,0.02034808,0.091451965
560,7.030196,0.30577004,0.027422858,0.013621459,0.01810825,0.035080045,-0.10015839,-0.046023667,0.024155345,-0.1528642,4.117461,-0.07633258,-0.054481164
147,5.6796713,-0.021189477,-0.01246867,0.105873555,0.0015379007,0.045982413,0.38673908,-0.028382324,0.094888635,1.801981,0.636763,0.021040991,-0.27153093
599,2.0190794,0.0024364055,-0.013930051,0.05920346,0.028477736,0.0028457234,-0.20337461,-0.02761102,0.08242313,-0.62616163,-0.16188912,-0.06271999,0.020942163
360,7.034595,-0.025013411,-0.07051843,0.12932673,0.1012584,-0.005185039,0.44938913,0.06379557,0.020811554,1.5068787,1.8066875,0.024719415,0.11400821
83,6.829316,0.019024024,0.029553192,0.43234622,0.004600967,0.005741372,0.51655006,0.10243649,0.22482303,2.0450754,0.397479,0.02809305,0.10515716
759,1.6068125,-0.009470448,-0.0010800282,0.055168413,0.025034046,0.016285067,-0.22184353,0.0057089184,-0.014272116,-0.6147278,-0.6358957,0.090204604,-0.006736053
482,3.527863,-0.024243066,-0.014029006,-0.45095447,-0.018765794,-0.0018542858,0.4922401,-0.096324764,0.057682212,0.58203584,0.13298245,0.028736463,-0.078079656
48,5.194175,-0.004310639,-0.007415331,0.21161452,0.10076586,-0.022397542,0.65506905,0.073132664,0.17037058,1.2537146,-0.18773024,0.04121159,-0.008286644
468,3.4085076,-0.0020132528,0.018056864,-0.31385672,-0.017668651,-0.05008044,0.31515265,-0.31280795,0.07876529,0.73683184,0.08356936,0.031579457,-0.07745701
1189,0.9995434,0.0018291271,0.0026981933,-0.0038277195,0.02143169,-0.004490876,-0.16336952,-0.054541413,0.032729663,-0.98042077,-0.84943664,0.05868673,0.019818192
155,5.9268036,0.012461654,-0.0020546154,0.14431539,0.09229287,0.004109189,0.76211524,0.08220747,0.18201207,2.1498847,-0.42998695,0.04691113,-0.03589988
1439,1.6205899,-0.013598037,-0.02016589,0.03902571,0.047391158,0.010975927,-0.16658789,-0.117863245,-0.006187027,-0.9939043,-0.10376329,0.018423237,0.008406553
1280,2.1547174,0.016979966,-0.003529159,0.07520305,0.037455402,0.009879451,-0.18322118,-0.021144688,-0.017346293,-0.5586703,-0.12533651,-0.028497446,0.03450796
1462,2.0808482,-0.002420158,0.022991274,0.13777088,-0.1791569,0.012375813,-0.19076028,-0.017255057,0.00017709855,-0.58143234,-0.006724905,-0.05872467,0.0255709
1449,2.248613,-0.009590833,-0.0051278444,-0.00502973,0.097105935,-0.013797019,-0.15669031,-0.08564275,-0.010090265,-0.5230999,0.04709158,-0.034027427,0.02907496
