sample_id,f_x,Q2i,Q2mbr,P,DO,pH2i,COD2i,NH3-N2i,pHO,CODo,NH3-NO,TempO,pHMBR
811,137.93542567963001,-3.5788913874681874,-9.946508703141063,-34.8831504822288,5.728453066996673,1.9634462201692728,5.799734229670651,-3.408649788300045,11.540098853554642,-13.673239200031267,-0.7845185954358129,3.2029101437662035,2.605878796730706
1290,97.70493588492177,-2.9816024572786737,-1.1329965789968832,-24.532022633211902,-2.686801343854905,-1.968520964544658,-12.675602941165623,-0.07161292106363319,7.735215530156632,-39.121987514554625,1.4555827809859534,-1.6845402424229838,1.999962645526026
429,335.07896741160823,1.3090044625843937,2.6013824750176786,35.63200578302811,16.170613395735593,12.302458409193466,12.03851196670934,2.4433340485704145,23.35881501335849,46.77831940731682,-4.4019423644177085,3.9234301624522496,9.553172126712392
937,86.11204995490868,-0.7150916599254014,-2.7198842335998465,-29.439172513814157,5.889397795589437,-3.3893533907742763,-10.9530397715075,-0.09392317641859763,-2.0736219027950087,-45.671445245144085,0.08382446432110484,-0.7237989902846099,2.5482960539146307
292,345.414952335659,1.051236229612099,4.531453742775317,26.707707350687933,13.076501352198374,4.329591393048929,29.46648520063173,1.9145898275170665,27.897351326785913,51.27850076677366,-0.7490424036644626,3.9854978632598197,8.555217160685642
554,124.90000346934504,2.6088205281411847,-1.2668190396732988,17.70661054037953,8.262986139374897,-6.834245398564976,-13.131520509065433,2.2221178216280513,-32.34254587004059,-18.698330453716846,2.8909061257182547,-2.5691141270911766,-7.31872481309164
1231,112.05656897752758,-0.17582155261862198,0.21261853225337682,-25.65158456458382,-7.127007998226956,1.6406056147452914,-7.723060305161633,-0.6164655538344718,11.228647913755607,-30.900100129420093,0.5449571897663091,-2.615467663352747,-0.13061503114169143
925,88.71191016967425,1.2659561068585468,1.0170519495790102,-22.333440515331084,2.8345263834217995,-3.0875906372378923,-11.424860847203751,-0.02476127817709468,-15.868986740590994,-31.08415278109792,-2.803563541124168,-3.3295223577048234,0.18139190293557447
793,124.78652357144179,1.5479239523226902,-2.7883876993666448,-31.44257814138806,7.66248066041908,-3.3225803142233046,-1.875483969365424,-0.4262937226119522,8.361564962023518,-28.519123104096956,-2.214682925614405,1.084093812884428,3.3497275351117963
233,392.6715670322829,2.324852555854182,2.8594207511419554,28.363716581520244,7.9474114984067565,-3.3019600079628817,19.699917467089968,0.5826683922585076,28.55378048738484,121.092149676144,-3.1235761909664275,4.9318729756986475,9.371450320366074
544,136.2199478167227,4.198691736292552,0.9251718491375556,19.844444809466687,7.608351838571837,-5.192182030012231,-16.325139529095605,2.185618872870432,-23.832191324162217,-21.182511500771195,-0.5004272394574656,-2.2377648128263194,-2.641977378638381
196,341.63042371902395,2.6533201274412597,-21.6134786972163,26.92626811887798,5.145971326897955,8.645686395453009,24.017322551638625,1.7597206431596206,23.762467299994437,94.02167544680631,0.9174437169647035,4.815610945195393,-2.7914466815359957
839,125.27487988979979,-4.414606751904558,-9.239274250684241,-27.612015389104698,6.722379211760992,0.06556724897078184,4.008455375339821,-3.5628388227434846,13.033071042346558,-25.442671614744548,-1.8299804945960099,1.4649466625623746,-1.2880148527502306
1344,92.94731700287441,-1.431838383001077,-1.156896381535773,-13.013311073770108,-4.246286483344114,-2.9462265452308625,0.1095086177778665,1.410349053273773,-16.792692184877286,-43.46092213275237,0.5229581889789167,-0.8312036084307131,1.4140154104391212
81,373.51757167685304,-0.4467466527231906,1.8513351824142732,28.847671891082648,15.004849533705675,7.0801224905371924,19.629775089237846,2.1053953913862067,20.48484258776226,88.3108549919854,4.352905261112763,4.680403871552968,8.246299513451786
1565,93.90829118203762,-1.8785624451656737,-2.182547239656009,-25.715680768444578,-4.081861508847318,-1.8056841575992688,-7.788835686873514,0.013151438028385342,11.516616631749109,-37.34781621602414,-3.0053536225541926,-5.419041269236654,-1.7659564986855565
1041,88.30049265433021,0.02390304667969225,-2.480534156808167,-20.036368058521255,-4.104757224650866,-2.6560399716313037,-11.28171954921736,-0.07043486970732041,-19.285965107693077,-30.350199883480876,5.669928763650577,-0.6848103424393781,0.18762748280248936
1233,118.10790593913194,-1.475481612224398,-0.08708763058773954,-25.05040914505052,-5.2770091740502,-3.26363062111759,-8.644824650144317,-0.5159735165820916,11.324860613732541,-22.65373400615622,1.9106167005729382,-1.1227674372788883,-0.4065161073285868
111,360.5425545861235,-0.20677894102829414,2.7327322430778542,30.44158777491922,13.504149335270501,8.35060363068765,24.45405901300198,1.4918114688705273,21.719512122815257,85.24684656853984,1.3317128727177086,4.66205934483548,-6.5556033729312535
1362,64.22090998054122,-0.07198603474549045,-2.8231956031713126,-18.199452254531504,-5.5216240883126435,-3.0101193846315892,-9.132952472604886,-0.07343958223332851,-16.070226338638626,-52.440621081644665,-0.874848625469142,-1.2800020341838643,0.34951495536125954
985,95.84648436766173,0.33497817820797027,-2.858882113653059,-22.705598659033637,-2.2469747113684972,1.1412069696943312,-10.716257812602972,-0.3454199127641882,-12.306560660292746,-30.087193819935713,1.1205337570261946,0.5103967331087986,0.6363938939282405
