theoretical_quantiles,sample_quantiles,qq_line
-0.8540309997140106,-0.389339804649353,-0.66697321942285
-0.8511929759137852,-0.38684988021850586,-0.6647568067881058
-0.8483617914397228,-0.3852114677429199,-0.6625457354647767
-0.8455373908220065,-0.3802056312561035,-0.6603399621325768
-0.8427197192048207,-0.37812113761901855,-0.6581394439507366
-0.8399087223369401,-0.3778085708618164,-0.6559441385506544
-0.8371043465625018,-0.37665772438049316,-0.6537540040286879
-0.8343065388119499,-0.376295804977417,-0.6515689989390844
-0.8315152465931546,-0.37551891803741455,-0.6493890822870428
-0.8287304179826939,-0.37149810791015625,-0.647214213521907
-0.8259520016173058,-0.36795926094055176,-0.6450443525304884
-0.8231799466854955,-0.36721062660217285,-0.642879459630513
-0.8204142029192998,-0.36546027660369873,-0.6407194955641882
-0.8176547205862063,-0.36516690254211426,-0.6385644214918931
-0.8149014504812213,-0.36458396911621094,-0.6364141989859833
-0.8121543439190824,-0.3632049560546875,-0.6342687900247089
-0.8094133527266163,-0.3571125268936157,-0.6321281569862467
-0.8066784292352358,-0.35677671432495117,-0.6299922626428401
-0.8039495262735706,-0.3567056655883789,-0.6278610701550444
-0.8012265971602379,-0.35655808448791504,-0.6257345430660805
-0.798509595696738,-0.35633182525634766,-0.6236126452962867
-0.7957984761604789,-0.3562272787094116,-0.6214953411376714
-0.7930931932979308,-0.35550713539123535,-0.6193825952485662
-0.7903937023178962,-0.35393381118774414,-0.617274372648371
-0.7876999588849044,-0.3532845377922058,-0.6151706387123949
-0.7850119191127216,-0.3506913185119629,-0.6130713591667871
-0.7823295395579766,-0.3502767086029053,-0.6109765000835601
-0.7796527772138974,-0.34840965270996094,-0.6088860278756971
-0.776981589504159,-0.34741532802581787,-0.6067999092923478
-0.7743159342768391,-0.34689438343048096,-0.6047181114141078
-0.7716557697984767,-0.3466877341270447,-0.6026406016483786
-0.7690010547482371,-0.3466365337371826,-0.6005673477248106
-0.7663517482121751,-0.34613120555877686,-0.5984983176908227
-0.7637078096775991,-0.3460211753845215,-0.5964334799072016
-0.7610691990275302,-0.3459749221801758,-0.5943728030437733
-0.7584358765352579,-0.34480834007263184,-0.5923162560751519
-0.7558078028589866,-0.34316861629486084,-0.5902638082765592
-0.7531849390365747,-0.34197187423706055,-0.5882154292197149
-0.750567246480363,-0.3419060707092285,-0.5861710887687988
-0.7479546869720877,-0.3407611846923828,-0.5841307570764772
-0.7453472226578818,-0.3391304016113281,-0.58209440458
-0.7427448160433594,-0.3385500907897949,-0.5800620019973608
-0.740147429988781,-0.3351273536682129,-0.5780335203235218
-0.7375550277043,-0.3347768783569336,-0.5760089308267011
-0.7349675727452889,-0.3334462642669678,-0.5739882050447226
-0.7323850290077397,-0.3323831558227539,-0.5719713147814243
-0.7298073607237444,-0.33012938499450684,-0.5699582321031278
-0.7272345324570456,-0.3259367346763611,-0.5679489293351646
-0.7246665090986613,-0.32570743560791016,-0.5659433790584582
-0.7221032558625822,-0.3254399299621582,-0.5639415541061643
-0.7195447382815368,-0.32381534576416016,-0.5619434275603638
-0.7169909222028262,-0.3199634552001953,-0.5599489727488087
-0.7144417737842257,-0.3199213743209839,-0.5579581632417229
-0.7118972594899523,-0.31848108768463135,-0.5559709728486518
-0.7093573460866963,-0.3184504508972168,-0.5539873756153637
-0.7068220006397172,-0.3178248405456543,-0.5520073458208005
-0.7042911905090011,-0.31672048568725586,-0.5500308579740769
-0.7017648833454783,-0.3163621425628662,-0.5480578868115262
-0.6992430470873018,-0.31613850593566895,-0.5460884072937947
-0.6967256499561842,-0.31444644927978516,-0.5441223946029798
-0.6942126604537914,-0.31355714797973633,-0.5421598241398142
-0.6917040473581926,-0.31334447860717773,-0.5402006715208938
-0.6891997797203671,-0.31184816360473633,-0.5382449125759488
-0.6866998268607634,-0.31039202213287354,-0.536292523345157
-0.6842041583659129,-0.3081240653991699,-0.5343434800764992
-0.6817127440850954,-0.3079947233200073,-0.5323977592231549
-0.679225554127056,-0.30431413650512695,-0.5304553374409381
-0.6767425588567713,-0.3041505813598633,-0.5285161915857721
-0.6742637288922677,-0.3035926818847656,-0.526580298711205
-0.6717890351014845,-0.303541898727417,-0.5246476360659589
-0.6693184485991875,-0.3016936779022217,-0.5227181810915204
-0.666851940743928,-0.3013420104980469,-0.5207919114197653
-0.6643894831350473,-0.3008599281311035,-0.5188688048706195
-0.6619310476097281,-0.3004789352416992,-0.5169488394497554
-0.6594766062400876,-0.29929018020629883,-0.5150319933463232
