Date,NH3NMBR,NH3NMBR_rolling_mean_7,NH3NMBR_rolling_std_7,NH3NMBR_rolling_mean_14,NH3NMBR_rolling_std_14,NH3NMBR_rolling_mean_30,NH3NMBR_rolling_std_30
2023/11/13,1.1,1.328571429,0.179947082,1.957142857,0.950881604,2.946666667,1.412928808
2023/11/14,1.5,1.342857143,0.190237946,1.878571429,0.939049086,2.883333333,1.434328711
2023/11/15,1.8,1.371428571,0.242997159,1.842857143,0.931264059,2.836666667,1.446394646
2023/11/16,2.2,1.471428571,0.398807747,1.842857143,0.931264059,2.77,1.427355887
2023/11/17,1.9,1.571428571,0.407080196,1.8,0.912308989,2.763333333,1.431055394
2023/11/18,1.6,1.614285714,0.389138242,1.642857143,0.707883395,2.61,1.289573573
2023/11/19,1.7,1.685714286,0.343649877,1.492857143,0.345218517,2.47,1.139313163
2023/11/20,2.1,1.828571429,0.256347978,1.578571429,0.335533035,2.38,1.052222607
2023/11/21,1.5,1.828571429,0.256347978,1.585714286,0.332489775,2.276666667,0.976158316
2023/11/22,2,1.857142857,0.26367368,1.614285714,0.350509833,2.206666667,0.914229781
2023/11/23,2.2,1.857142857,0.26367368,1.664285714,0.381509437,2.14,0.833190792
2023/11/24,3.7,2.114285714,0.747057721,1.842857143,0.642967024,2.126666667,0.803412263
2023/11/25,3.5,2.385714286,0.86492499,2,0.75854111,2.153333333,0.835725303
2023/11/26,3.6,2.657142857,0.910781977,2.171428571,0.831521841,2.18,0.869165275
2023/11/27,3.3,2.828571429,0.901321781,2.328571429,0.821282835,2.193333333,0.883540422
2023/11/28,3.1,3.057142857,0.685218074,2.442857143,0.808335694,2.206666667,0.894401489
2023/11/29,0.5,2.842857143,1.148705275,2.35,0.950101209,2.12,0.930109374
2023/11/30,0.6,2.614285714,1.424112088,2.235714286,1.05946804,2.053333333,0.965520525
2023/12/1,1.5,2.3,1.386842938,2.207142857,1.074504742,2.026666667,0.96951226
2023/12/2,1.4,2,1.308943594,2.192857143,1.084480936,2,0.975563498
2023/12/3,1.3,1.671428571,1.114621439,2.164285714,1.10356565,1.96,0.978950881
2023/12/4,1.2,1.371428571,0.855792587,2.1,1.133408746,1.873333333,0.923984376
2023/12/5,1.2,1.1,0.391578004,2.078571429,1.148362427,1.786666667,0.856509892
2023/12/6,1.3,1.214285714,0.291138978,2.028571429,1.167132298,1.8,0.84527082
2023/12/7,1.1,1.285714286,0.134518542,1.95,1.191476137,1.79,0.851914679
2023/12/8,1.1,1.228571429,0.111269728,1.764285714,1.096573084,1.773333333,0.860606576
2023/12/9,1.4,1.228571429,0.111269728,1.614285714,0.978112108,1.77,0.861894465
2023/12/10,1.3,1.228571429,0.111269728,1.45,0.794935895,1.773333333,0.859804843
2023/12/11,1.2,1.228571429,0.111269728,1.3,0.590957502,1.77,0.861894465
2023/12/12,1.3,1.242857143,0.113389342,1.171428571,0.286701591,1.773333333,0.859804843
2023/12/13,1.3,1.242857143,0.113389342,1.228571429,0.212778583,1.78,0.855166852
2023/12/14,1.1,1.242857143,0.113389342,1.264285714,0.121573927,1.766666667,0.862767533
2023/12/15,0.8,1.2,0.2,1.214285714,0.156190923,1.733333333,0.880569304
2023/12/16,0.7,1.1,0.251661148,1.164285714,0.19848326,1.683333333,0.895615116
2023/12/17,0.8,1.028571429,0.256347978,1.128571429,0.216363552,1.646666667,0.908858068
2023/12/18,1.2,1.028571429,0.256347978,1.128571429,0.216363552,1.633333333,0.912493111
2023/12/19,0.6,0.928571429,0.269037084,1.085714286,0.256776296,1.596666667,0.931621994
2023/12/20,0.4,0.8,0.276887462,1.021428571,0.306791263,1.54,0.951441737
2023/12/21,0.2,0.671428571,0.319970237,0.957142857,0.375631337,1.496666667,0.982426038
2023/12/22,0.2,0.585714286,0.357903951,0.892857143,0.423291654,1.436666667,1.005324903
2023/12/23,0.2,0.514285714,0.380475892,0.807142857,0.434058283,1.37,1.019178168
2023/12/24,0.2,0.428571429,0.372890894,0.728571429,0.437525509,1.253333333,0.940554984
2023/12/25,0.2,0.285714286,0.157359158,0.657142857,0.436267888,1.143333333,0.858098673
2023/12/26,0.2,0.228571429,0.075592895,0.578571429,0.409837813,1.03,0.738661417
2023/12/27,0.2,0.2,0,0.5,0.363741244,0.926666667,0.616963271
2023/12/28,0.2,0.2,0,0.435714286,0.327242895,0.83,0.475720869
2023/12/29,0.2,0.2,0,0.392857143,0.314921933,0.82,0.485940255
2023/12/30,0.2,0.2,0,0.357142857,0.305624923,0.806666667,0.497534149
2023/12/31,0.2,0.2,0,0.314285714,0.279717283,0.763333333,0.491642801
2024/1/1,0.2,0.2,0,0.242857143,0.115786845,0.723333333,0.486850068
2024/1/2,0.2,0.2,0,0.214285714,0.053452248,0.686666667,0.483331352
2024/1/3,0.2,0.2,0,0.2,0,0.653333333,0.481186274
2024/1/4,0.2,0.2,0,0.2,0,0.62,0.476626073
2024/1/5,0.2,0.2,0,0.2,0,0.583333333,0.464671433
2024/1/6,0.2,0.2,0,0.2,0,0.553333333,0.459184685
2024/1/7,0.2,0.2,0,0.2,0,0.523333333,0.451574512
2024/1/8,0.2,0.2,0,0.2,0,0.483333333,0.423518378
2024/1/9,0.2,0.2,0,0.2,0,0.446666667,0.397173925
2024/1/10,0.2,0.2,0,0.2,0,0.413333333,0.372996564
2024/1/11,0.2,0.2,0,0.2,0,0.376666667,0.334955821
2024/1/12,0.3,0.214285714,0.037796447,0.207142857,0.026726124,0.343333333,0.286095394
2024/1/13,0.2,0.214285714,0.037796447,0.207142857,0.026726124,0.313333333,0.248767075
2024/1/14,0.2,0.214285714,0.037796447,0.207142857,0.026726124,0.293333333,0.231834265
2024/1/15,0.2,0.214285714,0.037796447,0.207142857,0.026726124,0.276666667,0.219220143
2024/1/16,0.3,0.228571429,0.048795004,0.214285714,0.036313652,0.26,0.195818354
2024/1/17,1,0.342857143,0.293582146,0.271428571,0.212778583,0.253333333,0.163440031
2024/1/18,0.8,0.428571429,0.330223589,0.314285714,0.25376289,0.26,0.181183846
2024/1/19,0.9,0.514285714,0.367099312,0.364285714,0.295106611,0.276666667,0.214449308
2024/1/20,0.8,0.6,0.351188458,0.407142857,0.312469779,0.296666667,0.234128366
2024/1/21,0.7,0.671428571,0.30394235,0.442857143,0.315531995,0.313333333,0.244573285
2024/1/22,0.5,0.714285714,0.241029538,0.464285714,0.307863963,0.323333333,0.245909057
2024/1/23,0.4,0.728571429,0.213808994,0.478571429,0.299174689,0.33,0.245160046
2024/1/24,0.4,0.642857143,0.207019668,0.492857143,0.289467112,0.336666667,0.244220552
2024/1/25,0.4,0.585714286,0.211570094,0.507142857,0.278634819,0.343333333,0.243088367
2024/1/26,0.5,0.528571429,0.160356745,0.521428571,0.2722515,0.353333333,0.243159283
2024/1/27,0.4,0.471428571,0.111269728,0.535714286,0.259013343,0.36,0.24154674
2024/1/28,0.5,0.442857143,0.053452248,0.557142857,0.240877517,0.37,0.240903472
2024/1/29,0.5,0.442857143,0.053452248,0.578571429,0.219013773,0.38,0.239827524
2024/1/30,0.4,0.442857143,0.053452248,0.585714286,0.210702644,0.386666667,0.237419073
2024/1/31,0.3,0.428571429,0.075592895,0.535714286,0.186494557,0.39,0.235401345
2024/2/1,0.5,0.442857143,0.078679579,0.514285714,0.170326125,0.4,0.233415421
2024/2/2,0.8,0.485714286,0.157359158,0.507142857,0.154243991,0.42,0.241261055
2024/2/3,0.9,0.557142857,0.214919697,0.514285714,0.170326125,0.443333333,0.25282314
2024/2/4,1,0.628571429,0.269037084,0.535714286,0.209787962,0.47,0.268006691
2024/2/5,0.8,0.671428571,0.269037084,0.557142857,0.220887321,0.49,0.269546234
2024/2/6,1,0.757142857,0.26367368,0.6,0.244948974,0.516666667,0.279264222
2024/2/7,0.9,0.842857143,0.171824939,0.635714286,0.249945049,0.54,0.281130722
2024/2/8,0.9,0.9,0.081649658,0.671428571,0.249394872,0.563333333,0.280987585
2024/2/9,0.9,0.914285714,0.069006556,0.7,0.251151196,0.586666667,0.278831717
2024/2/10,1,0.928571429,0.075592895,0.742857143,0.247181919,0.613333333,0.278831717
2024/2/11,1.1,0.942857143,0.097590007,0.785714286,0.25376289,0.64,0.285994936
2024/2/12,1.3,1.014285714,0.146385011,0.842857143,0.273760945,0.676666667,0.297904559
2024/2/13,1.2,1.042857143,0.161834719,0.9,0.2572039,0.71,0.298675236
2024/2/14,1.3,1.1,0.173205081,0.971428571,0.212778583,0.746666667,0.301414291
2024/2/15,1.3,1.157142857,0.161834719,1.028571429,0.18156826,0.78,0.305580285
2024/2/16,1,1.171428571,0.138013112,1.042857143,0.169679724,0.78,0.305580285
2024/2/17,1,1.171428571,0.138013112,1.05,0.165250393,0.786666667,0.308202053
2024/2/18,0.9,1.142857143,0.171824939,1.042857143,0.169679724,0.786666667,0.308202053
2024/2/19,1,1.1,0.163299316,1.057142857,0.155485768,0.793333333,0.310653742
2024/2/20,1.5,1.142857143,0.222539456,1.092857143,0.194003512,0.82,0.335692799
2024/2/21,6.2,1.842857143,1.932922781,1.471428571,1.373613187,1.01,1.034358038
2024/2/22,6.7,2.614285714,2.631494234,1.885714286,1.944165687,1.22,1.458719325
2024/2/23,6.9,3.457142857,2.953448348,2.314285714,2.332663431,1.436666667,1.780058762
2024/2/24,8.7,4.557142857,3.299422749,2.864285714,2.849455317,1.713333333,2.207156594
2024/2/25,1.2,4.6,3.245509719,2.871428571,2.844814059,1.736666667,2.197566575
2024/2/26,0.8,4.571428571,3.283145994,2.835714286,2.869094508,1.75,2.190378648
2024/2/27,1,4.5,3.365511353,2.821428571,2.878348504,1.766666667,2.182427205
2024/2/28,1.1,3.771428571,3.486026528,2.807142857,2.886963879,1.786666667,2.173148571
2024/2/29,0.8,2.928571429,3.371307504,2.771428571,2.910043238,1.8,2.165561168
2024/3/1,0.8,2.057142857,2.933630937,2.757142857,2.919882581,1.816666667,2.155519512
2024/3/2,0.8,0.928571429,0.170433621,2.742857143,2.929613859,1.826666667,2.149889064
2024/3/3,0.8,0.871428571,0.125356634,2.735714286,2.934570377,1.826666667,2.149889064
2024/3/4,0.8,0.871428571,0.125356634,2.721428571,2.944141137,1.823333333,2.15145233
2024/3/5,1,0.871428571,0.125356634,2.685714286,2.963069392,1.823333333,2.15145233
2024/3/6,0.9,0.842857143,0.078679579,2.307142857,2.814376358,1.826666667,2.149889064
2024/3/7,1.1,0.885714286,0.121498579,1.907142857,2.52509384,1.83,2.148640308
2024/3/8,1,0.914285714,0.121498579,1.485714286,2.080997225,1.833333333,2.147224886
2024/3/9,1,0.942857143,0.113389342,0.935714286,0.139268103,1.836666667,2.145803175
2024/3/10,1,0.971428571,0.095118973,0.921428571,0.118831305,1.84,2.14437516
2024/3/11,1.2,1.028571429,0.095118973,0.95,0.134450448,1.846666667,2.141983182
2024/3/12,1.4,1.085714286,0.167616342,0.978571429,0.180506004,1.856666667,2.139075426
2024/3/13,1.3,1.142857143,0.161834719,0.992857143,0.197928836,1.856666667,2.139075426
2024/3/14,1.4,1.185714286,0.186445447,1.035714286,0.216997493,1.863333333,2.137269178
2024/3/15,1.5,1.257142857,0.198805959,1.085714286,0.23812454,1.87,2.135762805
2024/3/16,1.3,1.3,0.163299316,1.121428571,0.229308564,1.87,2.135762805
2024/3/17,1.2,1.328571429,0.111269728,1.15,0.210311125,1.876666667,2.133264187
2024/3/18,2.1,1.457142857,0.299205297,1.242857143,0.308131555,1.913333333,2.127120983
2024/3/19,2.2,1.571428571,0.407080196,1.328571429,0.391110001,1.956666667,2.118991844
2024/3/20,1.2,1.557142857,0.419750493,1.35,0.373651421,1.963333333,2.116191005
2024/3/21,2.2,1.671428571,0.475093976,1.428571429,0.428644682,1.986666667,2.114764735
2024/3/22,2.3,1.785714286,0.520988072,1.521428571,0.467692488,1.856666667,1.961119197
2024/3/23,2.2,1.914285714,0.491353815,1.607142857,0.474689025,1.706666667,1.737206107
2024/3/24,2.5,2.1,0.4163332,1.714285714,0.495917398,1.56,1.444752693
2024/3/25,2.6,2.171428571,0.457217256,1.814285714,0.524561565,1.356666667,0.569139298
2024/3/26,2.5,2.214285714,0.474090608,1.892857143,0.539892134,1.4,0.605150309
2024/3/27,1.9,2.314285714,0.241029538,1.935714286,0.512320727,1.436666667,0.600851886
2024/3/28,1.8,2.257142857,0.310145895,1.964285714,0.49085035,1.463333333,0.598551892
2024/3/29,1.6,2.157142857,0.395209408,1.971428571,0.484257674,1.48,0.595036945
2024/3/30,1.1,2,0.559761854,1.957142857,0.507958638,1.49,0.585662019
2024/3/31,1.2,1.814285714,0.581459576,1.957142857,0.507958638,1.503333333,0.573845668
2024/4/1,1,1.585714286,0.533630869,1.878571429,0.565928198,1.51,0.566507753
2024/4/2,1.2,1.4,0.360555128,1.807142857,0.585023715,1.523333333,0.553785302
2024/4/3,1.1,1.285714286,0.29680842,1.8,0.59355513,1.533333333,0.542874427
2024/4/4,1.1,1.185714286,0.195180015,1.721428571,0.609133775,1.536666667,0.539784972
2024/4/5,1,1.1,0.081649658,1.628571429,0.61322423,1.54,0.536013381
2024/4/6,1.5,1.157142857,0.171824939,1.578571429,0.591189897,1.553333333,0.529627933
2024/4/7,1.5,1.2,0.21602469,1.507142857,0.528370915,1.57,0.519382923
2024/4/8,1.5,1.271428571,0.221466971,1.428571429,0.425040399,1.586666667,0.508366779
2024/4/9,1.5,1.314285714,0.234012617,1.357142857,0.29538576,1.603333333,0.496528176
2024/4/10,1.5,1.371428571,0.221466971,1.328571429,0.255489188,1.613333333,0.491116485
2024/4/11,1.4,1.414285714,0.186445447,1.3,0.218385686,1.613333333,0.491116485
2024/4/12,1.4,1.471428571,0.048795004,1.285714286,0.203269972,1.616666667,0.489252303
2024/4/13,1.3,1.442857143,0.078679579,1.3,0.196116135,1.613333333,0.491116485
2024/4/14,1.3,1.414285714,0.089973541,1.307142857,0.194003512,1.606666667,0.49405663
2024/4/15,1.3,1.385714286,0.089973541,1.328571429,0.172887564,1.606666667,0.49405663
2024/4/16,1.4,1.371428571,0.075592895,1.342857143,0.169679724,1.613333333,0.489710212
2024/4/17,2.3,1.485714286,0.362530787,1.428571429,0.294640776,1.62,0.497857479
2024/4/18,2,1.571428571,0.407080196,1.492857143,0.314921933,1.613333333,0.491116485
2024/4/19,12.2,3.114285714,4.026341835,2.292857143,2.865300168,1.98,1.990217455
2024/4/20,10,4.357142857,4.665067753,2.9,3.511957596,2.24,2.4712973
2024/4/21,1.9,4.442857143,4.604656029,2.928571429,3.50130274,2.226666667,2.472041364
2024/4/22,1.6,4.485714286,4.57180802,2.935714286,3.498264876,2.206666667,2.474690274
2024/4/23,3.5,4.785714286,4.40129851,3.078571429,3.475890273,2.24,2.48548892
2024/4/24,4,5.028571429,4.286690365,3.257142857,3.452694441,2.286666667,2.50554328
2024/4/25,0.6,4.828571429,4.479849062,3.2,3.492189086,2.223333333,2.523910941
2024/4/26,1.2,3.257142857,3.213439042,3.185714286,3.500518015,2.2,2.53023101
2024/4/27,1.3,2.014285714,1.258873268,3.185714286,3.500518015,2.183333333,2.534599653
2024/4/28,1.2,1.914285714,1.296699106,3.178571429,3.504761283,2.17,2.538822698
2024/4/29,1.1,1.842857143,1.330234494,3.164285714,3.513404473,2.17,2.538822698
2024/4/30,0.4,1.4,1.195826074,3.092857143,3.561863014,2.143333333,2.553521346
2024/5/1,0.5,0.9,0.382970843,2.964285714,3.624618206,2.126666667,2.562855807
2024/5/2,1.8,1.071428571,0.482059076,2.95,3.629102453,2.146666667,2.557710902
2024/5/3,1.7,1.142857143,0.538074167,2.2,2.470440633,2.166666667,2.551582786
2024/5/4,1.5,1.171428571,0.552914357,1.592857143,1.031402544,2.18,2.546857428
2024/5/5,1.5,1.214285714,0.56694671,1.564285714,1.027773653,2.196666667,2.540497281
2024/5/6,6.7,2.014285714,2.141983949,1.928571429,1.715283592,2.37,2.665637014
2024/5/7,2.1,2.257142857,2.021432778,1.828571429,1.656422731,2.39,2.661131468
2024/5/8,2,2.471428571,1.878575955,1.685714286,1.536658284,2.406666667,2.656927618
2024/5/9,3,2.642857143,1.86177079,1.857142857,1.540087053,2.456666667,2.653388638
2024/5/10,2.3,2.728571429,1.82456779,1.935714286,1.532020859,2.483333333,2.647455946
2024/5/11,2.1,2.814285714,1.770525884,1.992857143,1.52136795,2.506666667,2.640654743
2024/5/12,2.2,2.914285714,1.702379287,2.064285714,1.504663082,2.533333333,2.633122354
2024/5/13,3.1,2.4,0.454606057,2.207142857,1.501006988,2.593333333,2.624543748
2024/5/14,2.3,2.428571429,0.438612531,2.342857143,1.408061562,2.626666667,2.61387984
2024/5/15,2.3,2.471428571,0.4029652,2.471428571,1.305272486,2.66,2.602730662
2024/5/16,2.2,2.357142857,0.335942172,2.5,1.293772064,2.686666667,2.593457728
2024/5/17,2,2.314285714,0.362530787,2.521428571,1.281932778,2.676666667,2.595577583
2024/5/18,2.3,2.342857143,0.350509833,2.578571429,1.250340613,2.686666667,2.593457728
2024/5/19,2.2,2.342857143,0.350509833,2.628571429,1.217455462,2.353333333,1.870410859
2024/5/20,2.5,2.257142857,0.151185789,2.328571429,0.333809184,2.103333333,1.190909051
2024/5/21,2.4,2.271428571,0.160356745,2.35,0.327578528,2.12,1.191463892
2024/5/22,2.5,2.3,0.182574186,2.385714286,0.313435413,2.15,1.189247806
2024/5/23,2.3,2.314285714,0.177281052,2.335714286,0.259013343,2.11,1.16214724
2024/5/24,2.3,2.357142857,0.113389342,2.335714286,0.259013343,2.053333333,1.106947755
2024/5/25,2.1,2.328571429,0.149602648,2.335714286,0.259013343,2.103333333,1.07237517
2024/5/26,2.4,2.357142857,0.139727626,2.35,0.256455124,2.143333333,1.059825403
2024/5/27,2.3,2.328571429,0.125356634,2.292857143,0.1384768,2.176666667,1.048046897
2024/5/28,2.4,2.328571429,0.125356634,2.3,0.141421356,2.216666667,1.032266784
2024/5/29,1.5,2.185714286,0.318478526,2.242857143,0.256347978,2.23,1.019854621
2024/5/30,1.5,2.071428571,0.4029652,2.192857143,0.324545329,2.266666667,0.970365496
2024/5/31,1.6,1.971428571,0.423140188,2.164285714,0.358645192,2.303333333,0.920825467
2024/6/1,2.7,2.057142857,0.506152621,2.192857143,0.385235763,2.333333333,0.918519548
2024/6/2,2.8,2.114285714,0.569878851,2.235714286,0.418067243,2.37,0.914311499
2024/6/3,2.5,2.142857143,0.585540044,2.235714286,0.418067243,2.403333333,0.899610388
2024/6/4,1.9,2.071428571,0.579408565,2.2,0.424264069,2.416666667,0.888657776
2024/6/5,1.8,2.114285714,0.539841247,2.15,0.427425207,2.253333333,0.377590668
2024/6/6,1.8,2.157142857,0.49280538,2.114285714,0.434753941,2.243333333,0.38567749
2024/6/7,1.6,2.157142857,0.49280538,2.064285714,0.451675757,2.23,0.400990154
2024/6/8,5.6,2.571428571,1.403227572,2.314285714,1.047970304,2.316666667,0.724013399
2024/6/9,4.2,2.771428571,1.534833635,2.442857143,1.163360045,2.38,0.801464177
2024/6/10,1.6,2.642857143,1.597766298,2.392857143,1.184816952,2.363333333,0.812608967
2024/6/11,1.8,2.628571429,1.60594135,2.35,1.19534353,2.35,0.818640589
2024/6/12,1.7,2.614285714,1.614959826,2.364285714,1.185558708,2.303333333,0.814304583
2024/6/13,2.5,2.714285714,1.577369721,2.435714286,1.159314879,2.31,0.815094663
2024/6/14,1.9,2.757142857,1.545808465,2.457142857,1.145368121,2.296666667,0.818528256
2024/6/15,2,2.242857143,0.910781977,2.407142857,1.14922334,2.29,0.820155578
2024/6/16,2,1.928571429,0.292770022,2.35,1.148075312,2.29,0.820155578
2024/6/17,2.1,2,0.25819889,2.321428571,1.149032082,2.283333333,0.82088402
2024/6/18,1.8,2,0.25819889,2.314285714,1.15215994,2.27,0.82551969
2024/6/19,2,2.042857143,0.222539456,2.328571429,1.146518859,2.253333333,0.825763318
2024/6/20,1.1,1.842857143,0.340867241,2.278571429,1.185929412,2.21,0.851509815
2024/6/21,1.8,1.828571429,0.340168026,2.292857143,1.178306664,2.186666667,0.85287883
2024/6/22,1.6,1.771428571,0.340168026,2.007142857,0.704342886,2.163333333,0.859223119
2024/6/23,1.4,1.685714286,0.348466026,1.807142857,0.333891474,2.133333333,0.869931957
2024/6/24,1.9,1.657142857,0.315473944,1.828571429,0.329168116,2.126666667,0.870961947
2024/6/25,2.5,1.757142857,0.450396651,1.878571429,0.374532676,2.13,0.872234546
2024/6/26,1.7,1.714285714,0.437525509,1.878571429,0.374532676,2.11,0.875076351
2024/6/27,1.8,1.814285714,0.343649877,1.828571429,0.329168116,2.09,0.875076351
2024/6/28,2,1.842857143,0.350509833,1.835714286,0.331910884,2.106666667,0.868186113
2024/6/29,2.1,1.914285714,0.343649877,1.842857143,0.336758954,2.126666667,0.860606576
2024/6/30,2.3,2.042857143,0.281999662,1.864285714,0.356493916,2.15,0.85530797
