Date,CODMBR,CODMBR_rolling_mean_7,CODMBR_rolling_std_7,CODMBR_rolling_mean_14,CODMBR_rolling_std_14,CODMBR_rolling_mean_30,CODMBR_rolling_std_30
2023/8/29,77,80.28571429,8.901578244,83.64285714,7.642061168,90.06666667,9.217424778
2023/8/30,89,79.71428571,8.03563492,83.92857143,7.770400304,89.86666667,9.171670526
2023/8/31,64,77,9.763879011,82.57142857,9.427572375,88.9,10.29010238
2023/9/1,82,78.85714286,9.209208642,82.57142857,9.427572375,88.33333333,10.18224734
2023/9/2,71,79,9.055385138,80.85714286,9.172342565,87.33333333,10.36683483
2023/9/3,101,81.71428571,12.35198076,81.85714286,10.55284973,87.63333333,10.63333513
2023/9/4,107,84.42857143,15.61897503,83,12.33506571,88.16666667,11.19446702
2023/9/5,94,86.85714286,15.59303874,83.57142857,12.66560628,88.46666667,11.22722471
2023/9/6,86,86.42857143,15.56552968,83.07142857,12.40015065,88.13333333,11.14398967
2023/9/7,105,92.28571429,13.26290925,84.64285714,13.71471497,88.43333333,11.47916654
2023/9/8,93,93.85714286,12.4690092,86.35714286,13.0949617,88.73333333,11.47691336
2023/9/9,87,96.14285714,8.375133261,87.57142857,12.2205016,88.26666667,11.2431844
2023/9/10,84,93.71428571,9.159954252,87.71428571,12.16191136,87.56666667,10.81086087
2023/9/11,86,90.71428571,7.341986237,87.57142857,12.17004068,87.2,10.66544533
2023/9/12,73,87.71428571,9.69044694,87.28571429,12.48031417,86.66666667,10.96808327
2023/9/13,63,84.42857143,13.51366152,85.42857143,14.04232221,85.26666667,11.22476736
2023/9/14,68,79.14285714,11.15688982,85.71428571,13.60672103,84.13333333,11.19338885
2023/9/15,101,80.28571429,13.06029971,87.07142857,14.14466078,84.66666667,11.60954819
2023/9/16,75,78.57142857,12.81739889,87.35714286,13.83199826,84.4,11.74029313
2023/9/17,76,77.42857143,12.60763185,85.57142857,13.54601438,84.2,11.83332524
2023/9/18,69,75,12.31530213,82.85714286,12.70285942,83.33333333,11.96642813
2023/9/19,70,74.57142857,12.44798702,81.14285714,12.70285942,82.76666667,12.18728374
2023/9/20,81,77.14285714,11.48083289,80.78571429,12.62584999,82.43333333,12.09070128
2023/9/21,76,78.28571429,10.79682493,78.71428571,10.55701423,82.1,12.12677289
2023/9/22,81,75.42857143,4.720774755,77.85714286,9.76537953,81.7,11.95148238
2023/9/23,86,77,6.164414003,77.78571429,9.696776399,81.8,11.97526186
2023/9/24,90,79,7.831560083,78.21428571,10.11608446,82.5,11.81393099
2023/9/25,70,79.14285714,7.625146369,77.07142857,10.0725391,82.5,11.81393099
2023/9/26,81,80.71428571,6.47338875,77.64285714,10.05069567,82.46666667,11.81680082
2023/9/27,70,79.14285714,7.625146369,78.14285714,9.420576031,81.86666667,11.98197881
2023/9/28,78,79.42857143,7.524562952,78.85714286,8.960229589,81.9,11.96935743
2023/9/29,85,80,7.810249676,77.71428571,6.638217687,81.76666667,11.9096696
2023/9/30,89,80.42857143,8.263517065,78.71428571,7.226325499,82.6,11.49092596
2023/10/1,85,79.71428571,7.476948703,79.35714286,7.365273433,82.7,11.49857562
2023/10/2,80,81.14285714,6.148944935,80.14285714,6.735179089,83,11.29845885
2023/10/3,85,81.71428571,6.317021601,81.21428571,6.166641917,82.46666667,10.78547341
2023/10/4,89,84.42857143,4.157609203,81.78571429,6.506547843,81.86666667,9.832154615
2023/10/5,84,85.28571429,3.093772547,82.35714286,6.307591798,81.53333333,9.572710254
2023/10/6,97,87,5.385164807,83.5,7.398024684,81.9,9.952819736
2023/10/7,89,87,5.385164807,83.71428571,7.518475412,81.36666667,9.061031887
2023/10/8,94,88.28571429,5.879747322,84,7.844645406,81.4,9.107026465
2023/10/9,87,89.28571429,4.715728495,85.21428571,6.750254371,81.4,9.107026465
2023/10/10,113,93.28571429,9.707630774,87.5,9.897552145,82.36666667,10.77827743
2023/10/11,108,96,10.89342309,90.21428571,9.939653077,83.1,11.73955882
2023/10/12,115,100.4285714,11.48705275,92.85714286,11.2718652,84.5,12.93684927
2023/10/13,98,100.5714286,11.44344271,93.78571429,11.10909933,85.66666667,12.50195387
2023/10/14,103,102.5714286,10.24462693,94.78571429,11.27405852,86.83333333,12.42934052
2023/10/15,110,104.8571429,9.788233947,96.57142857,11.58058246,87.13333333,12.88338501
2023/10/16,120,109.5714286,7.412987316,99.42857143,12.10031332,88.63333333,13.99379994
2023/10/17,108,108.8571429,7.267016156,101.0714286,11.53899266,89.7,14.21546026
2023/10/18,124,111.1428571,9.209208642,103.5714286,12.47591085,91.53333333,14.97983319
2023/10/19,119,111.7142857,9.604066599,106.0714286,11.73727976,93.16666667,15.22041128
2023/10/20,116,114.2857143,7.499206307,107.4285714,11.70610811,94.33333333,15.5925122
2023/10/21,120,116.7142857,5.794085655,109.6428571,10.85291271,95.8,15.87537673
2023/10/22,125,118.8571429,5.669467095,111.8571429,10.57469507,97.26666667,16.48182559
2023/10/23,108,117.1428571,6.938505397,113.3571429,7.938292229,98,16.45264888
2023/10/24,115,118.1428571,5.814595756,113.5,7.949358949,98.83333333,16.66522982
2023/10/25,107,115.7142857,6.47338875,113.4285714,8.006865186,100.0666667,15.80469885
2023/10/26,101,113.1428571,8.275034168,112.4285714,8.644378215,100.7333333,15.38905418
2023/10/27,99,110.7142857,9.673232581,112.5,8.519209064,101.7,14.26147451
2023/10/28,84,105.5714286,12.93389788,111.1428571,11.2308445,101.9,13.95645939
2023/10/29,95,101.2857143,10.07826516,110.0714286,12.0349765,102.2333333,13.65506937
2023/10/30,101,100.2857143,9.638711631,108.7142857,11.89976452,102.6333333,13.42792595
2023/10/31,92,97,7.461009762,107.5714286,12.7141005,102.8666667,13.16927808
2023/11/1,125,99.57142857,12.72605127,107.6428571,12.81589844,104.3666667,13.03703831
2023/11/2,114,101.4285714,13.86671245,107.2857143,12.54179825,105.3333333,12.61999872
2023/11/3,108,102.7142857,14.02039331,106.7142857,12.29401713,105.9666667,12.24317779
2023/11/4,106,105.8571429,11.33473381,105.7142857,11.6844971,106.7,11.5195486
2023/11/5,110,108,10.31180553,104.6428571,10.3967979,107.1333333,11.38581493
2023/11/6,89,106.2857143,12.44607416,103.2857143,11.13848886,107.1333333,11.38581493
2023/11/7,96,106.8571429,11.75341896,101.9285714,10.75220397,107.2,11.31187963
2023/11/8,112,105,9.146948489,102.2857143,11.01347826,108.0333333,10.67540949
2023/11/9,108,104.1428571,8.4148395,102.7857143,11.10909933,107.8666667,10.63414583
2023/11/10,68,98.42857143,15.74650377,100.5714286,14.49516782,106.5333333,12.88606126
2023/11/11,72,93.57142857,18.09103961,99.71428571,15.8426327,105.1,14.23291474
2023/11/12,89,90.57142857,16.59173633,99.28571429,16.05964159,104.8,14.48042674
2023/11/13,86,90.14285714,16.67761545,98.21428571,16.43251267,104.2333333,14.88040446
2023/11/14,95,90,16.62327685,98.42857143,16.36466308,103.7333333,14.93187596
2023/11/15,103,88.71428571,14.8964681,96.85714286,14.57530653,103.1666667,14.61242583
2023/11/16,116,89.85714286,16.80702801,97,14.76482306,103.4333333,14.77575678
2023/11/17,105,95.14285714,14.4387046,96.78571429,14.61389524,102.8,14.26207897
2023/11/18,78,96,12.93573861,94.78571429,15.1615839,101.4333333,14.61620106
2023/11/19,62,92.14285714,18.28869023,91.35714286,16.79563653,99.63333333,16.01827261
2023/11/20,81,91.42857143,18.66241448,90.78571429,17.01663698,98.33333333,15.89042942
2023/11/21,75,88.57142857,19.53507225,89.28571429,17.44189727,96.66666667,15.6168197
2023/11/22,85,86,18.47520861,87.35714286,16.18454696,95.9,15.60581236
2023/11/23,91,82.42857143,13.43945861,86.14285714,15.11930576,95.1,15.20288085
2023/11/24,105,82.42857143,13.43945861,88.78571429,14.93667954,95.03333333,15.15320231
2023/11/25,98,85.28571429,14.43045721,90.64285714,14.29150981,94.93333333,15.12233638
2023/11/26,102,91,11.2398102,91.57142857,14.59564891,95.03333333,15.1600276
2023/11/27,99,93.57142857,10.61221219,92.5,14.62742419,95.53333333,15.03039067
2023/11/28,95,96.42857143,6.778818551,92.5,14.62742419,95.53333333,15.03039067
2023/11/29,40,90,22.50925735,88,19.89201618,93.5,18.08171109
2023/11/30,57,85.14285714,25.69973133,83.78571429,19.75300784,92.33333333,19.27180061
2023/12/1,78,81.28571429,24.20546967,81.85714286,18.81839175,90.76666667,18.41604123
2023/12/2,64,76.42857143,23.69850307,80.85714286,19.40205042,89.1,18.503215
2023/12/3,75,72.57142857,20.87148887,81.78571429,18.72956762,88,18.32089442
2023/12/4,84,70.42857143,18.3199085,82,18.73704681,87.26666667,18.01327735
2023/12/5,66,66.28571429,14.77288378,81.35714286,19.1456247,85.8,17.88931486
2023/12/6,58,68.85714286,10.33486932,79.42857143,20.08717266,84.76666667,18.58008451
2023/12/7,61,69.42857143,9.658452997,77.28571429,20.35616925,83.6,18.94565731
2023/12/8,33,63,15.93737745,72.14285714,21.85567042,80.96666667,20.30369991
2023/12/9,56,61.85714286,16.13927478,69.14285714,20.8948177,79.23333333,20.13520392
2023/12/10,44,57.42857143,16.18494303,65,19.58806544,78.43333333,21.05277987
2023/12/11,52,52.85714286,11.17181829,61.64285714,17.19394859,77.76666667,21.57374415
2023/12/12,48,50.28571429,9.604066599,58.28571429,14.56776511,76.4,22.12908836
2023/12/13,46,48.57142857,9.052755434,58.71428571,14.06812311,75.06666667,22.72767314
2023/12/14,62,48.71428571,9.286446858,59.07142857,14.08471231,73.96666667,22.52735247
2023/12/15,41,49.85714286,7.312741653,56.42857143,13.72652842,71.9,22.61575587
2023/12/16,51,49.14285714,6.841748593,55.5,13.61418943,69.73333333,21.32172817
2023/12/17,56,50.85714286,6.841748593,54.14285714,12.41498563,68.1,20.38314043
2023/12/18,75,54.14285714,11.45176219,53.5,10.88930315,68,20.34020988
2023/12/19,43,53.42857143,12.03961714,51.85714286,10.5892336,67.36666667,20.82353333
2023/12/20,49,53.85714286,11.78174536,51.21428571,10.46002332,66.3,20.92045691
2023/12/21,52,52.42857143,11.22285084,50.57142857,10.08208072,65.53333333,21.01187404
2023/12/22,44,52.85714286,10.76148335,51.35714286,8.975240668,64.16666667,21.03541076
2023/12/23,45,52,11.16542282,50.57142857,9.018905662,62.63333333,20.68563275
2023/12/24,41,49.85714286,11.69656034,50.35714286,9.220438358,60.5,19.42758437
2023/12/25,48,46,3.829708431,50.07142857,9.227586448,58.83333333,18.2058788
2023/12/26,52,47.28571429,4.151878519,50.35714286,9.220438358,57.16666667,16.30756823
2023/12/27,45,46.71428571,4.151878519,50.28571429,9.260574591,55.36666667,14.39943326
2023/12/28,42,45.28571429,3.728908943,48.85714286,8.847921467,53.6,12.49441254
2023/12/29,38,44.42857143,4.649628762,48.64285714,9.085975185,53.53333333,12.57455925
2023/12/30,37,43.28571429,5.407226206,47.64285714,9.564414356,52.86666667,12.91012255
2023/12/31,40,43.14285714,5.4902511,46.5,9.44416792,51.6,12.20401291
2024/1/1,38,41.71428571,5.313952883,43.85714286,4.974661069,50.73333333,12.21625072
2024/1/2,40,40,2.768874621,43.64285714,5.077963596,49.56666667,11.46714447
2024/1/3,35,38.57142857,2.299068134,42.64285714,5.31481446,47.93333333,9.75539933
2024/1/4,31,37,3.16227766,41.14285714,5.432907464,46.76666667,9.612073347
2024/1/5,28,35.57142857,4.577377082,40,6.38507876,45.76666667,9.95743816
2024/1/6,35,35.28571429,4.535573676,39.28571429,6.341906671,44.9,9.714369023
2024/1/7,38,35,4.242640687,39.07142857,6.330199726,45.06666667,9.544571786
2024/1/8,26,33.28571429,5.154748158,37.5,6.66506391,44.06666667,9.923616323
2024/1/9,23,30.85714286,5.459809869,35.42857143,6.308898303,43.36666667,10.64305936
2024/1/10,38,31.28571429,5.936168397,34.92857143,5.744084391,42.9,10.55804972
2024/1/11,45,33.28571429,7.867957925,35.14285714,6.07462747,42.8,10.52222607
2024/1/12,37,34.57142857,7.590721153,35.07142857,6.044250742,42.5,10.55608992
2024/1/13,34,34.42857143,7.590721153,34.85714286,6.023762469,41.56666667,9.995458739
2024/1/14,48,35.85714286,9.154754164,35.42857143,6.869265841,41.8,10.06324826
2024/1/15,45,38.57142857,8.541216597,35.92857143,7.311364028,41.6,9.932878181
2024/1/16,41,41.14285714,5.080307452,36,7.358929688,41.1,9.553298762
2024/1/17,48,42.57142857,5.442338433,36.92857143,8.014067302,40.2,7.241642031
2024/1/18,45,42.57142857,5.442338433,37.92857143,8.090490959,40.26666667,7.277425337
2024/1/19,52,44.71428571,5.822779569,39.64285714,8.362987531,40.36666667,7.420769239
2024/1/20,47,46.57142857,3.408672413,40.5,8.464859488,40.2,7.203447451
2024/1/21,51,47,3.785938897,41.42857143,8.872726454,40.43333333,7.440260161
2024/1/22,44,46.85714286,3.891382421,42.71428571,7.690439334,40.4,7.421311344
2024/1/23,46,47.57142857,2.992052966,44.35714286,5.212516635,40.56666667,7.491067478
2024/1/24,48,47.57142857,2.992052966,45.07142857,4.953076522,40.56666667,7.491067478
2024/1/25,56,49.14285714,4.099941928,45.85714286,5.749343011,40.7,7.733268926
2024/1/26,50,48.85714286,3.933978962,46.78571429,5.235655443,40.86666667,7.881595031
2024/1/27,45,48.57142857,4.157609203,47.57142857,3.797049172,40.96666667,7.915429425
2024/1/28,51,48.57142857,4.157609203,47.78571429,3.906179945,41.4,8.101085496
2024/1/29,44,48.57142857,4.157609203,47.71428571,3.969665195,41.63333333,8.070736126
2024/1/30,41,47.85714286,5.014265364,47.71428571,3.969665195,41.66666667,8.065821177
2024/1/31,48,47.85714286,5.014265364,47.71428571,3.969665195,42,8.115544896
2024/2/1,43,46,3.741657387,47.57142857,4.108420728,42.1,8.108531055
2024/2/2,39,44.42857143,4.076646615,46.64285714,4.482566965,42.23333333,8.020161377
2024/2/3,41,43.85714286,4.25944329,46.21428571,4.726009399,42.56666667,7.740103061
2024/2/4,46,43.14285714,3.132015934,45.85714286,4.521013209,43.16666667,7.254408093
2024/2/5,42,42.85714286,3.132015934,45.71428571,4.614835132,43.4,7.093464695
2024/2/6,45,43.42857143,3.10145895,45.64285714,4.617810718,43.63333333,7.024505546
2024/2/7,47,43.28571429,2.870208222,45.57142857,4.586171283,44.33333333,6.205299922
2024/2/8,42,43.14285714,2.911389784,44.57142857,3.545621042,44.96666667,4.752373877
2024/2/9,45,44,2.309401077,44.21428571,3.19081787,45.2,4.566746371
2024/2/10,43,44.28571429,1.97604704,44.07142857,3.197698348,45.13333333,4.584331135
2024/2/11,46,44.28571429,1.97604704,43.71428571,2.584824691,45.43333333,4.320626817
2024/2/12,45,44.71428571,1.704336207,43.78571429,2.607048772,45.8,3.745341935
2024/2/13,48,45.14285714,2.115700942,44.28571429,2.701241066,45.8,3.745341935
2024/2/14,42,44.42857143,2.225394561,43.85714286,2.537628901,45.7,3.806980884
2024/2/15,43,44.57142857,2.070196678,43.85714286,2.537628901,45.76666667,3.738737878
2024/2/16,63,47.14285714,7.289914756,45.57142857,5.445029995,46.26666667,4.877346179
2024/2/17,50,48.14285714,7.104659772,46.21428571,5.394848988,46.43333333,4.917830566
2024/2/18,40,47.28571429,7.739816658,45.78571429,5.645673244,46.03333333,4.937424523
2024/2/19,46,47.42857143,7.699721702,46.07142857,5.53956796,46,4.934047789
2024/2/20,43,46.71428571,7.867957925,45.92857143,5.594836709,45.73333333,4.870271063
2024/2/21,56,48.71428571,8.24043457,46.57142857,6.210590034,46.13333333,5.204330646
2024/2/22,64,51.71428571,9.534398875,48.14285714,7.594098345,46.73333333,6.141623583
2024/2/23,60,51.28571429,8.994707439,49.21428571,8.154079408,47.13333333,6.600592102
2024/2/24,74,54.71428571,12.36546651,51.42857143,10.27105182,47.73333333,8.085463044
2024/2/25,61,57.71428571,10.62566525,52.5,10.44214832,48.1,8.433717224
2024/2/26,65,60.42857143,9.501879513,53.92857143,10.70200762,48.76666667,8.954610961
2024/2/27,58,62.57142857,5.940177968,54.64285714,10.60919154,49,9.104754347
2024/2/28,67,64.14285714,5.336308694,56.42857143,10.41976145,49.76666667,9.622829655
2024/2/29,63,64,5.354126135,57.85714286,9.788982369,50.5,9.768880923
2024/3/1,59,63.85714286,5.4902511,57.57142857,9.685153473,50.86666667,9.877642233
2024/3/2,60,61.85714286,3.287784027,58.28571429,9.449693291,51.43333333,9.898391835
2024/3/3,59,61.57142857,3.457221566,59.64285714,7.850596674,52.1,9.703714184
2024/3/4,77,63.28571429,6.799859943,61.85714286,8.075196048,53.3,10.47871406
2024/3/5,65,64.28571429,6.395683068,63.42857143,5.996335878,53.93333333,10.59581353
2024/3/6,75,65.42857143,7.568732674,64.78571429,6.326726842,55.03333333,11.01874057
2024/3/7,80,67.85714286,9.209208642,65.92857143,7.508603124,56.2,11.74851421
2024/3/8,71,69.57142857,8.363753999,66.71428571,7.415457571,57,11.91637529
2024/3/9,73,71.42857143,7.253898788,66.64285714,7.344355686,58.03333333,11.9148801
2024/3/10,68,72.71428571,5.186980037,67.14285714,7.166773149,58.8,11.78660842
2024/3/11,75,72.42857143,4.961758521,67.85714286,7.430261853,59.86666667,11.75536072
2024/3/12,77,74.14285714,3.933978962,69.21428571,7.223663799,60.9,11.85646921
2024/3/13,78,74.57142857,4.197504928,70,7.554927073,62,11.86126701
2024/3/14,83,75,4.932882862,71.42857143,8.006865186,63.16666667,12.15441833
2024/3/15,88,77.42857143,6.5538066,73.5,8.290402236,64.7,12.29283503
2024/3/16,85,79.14285714,6.768273326,75.28571429,7.839040085,66.1,12.12677289
2024/3/17,78,80.57142857,4.790864322,76.64285714,6.295384669,66.6,12.30250886
2024/3/18,105,84.85714286,9.788233947,78.64285714,9.857501188,68.43333333,13.75570937
2024/3/19,95,87.42857143,9.744351233,80.78571429,9.924162987,70.26666667,13.49823318
2024/3/20,89,89,8.812869378,81.78571429,10.00137353,71.7,13.11001197
2024/3/21,114,93.42857143,12.36739184,84.21428571,13.16275966,74.06666667,14.12001107
2024/3/22,99,95,12.26104944,86.21428571,13.12764887,75.5,14.40246626
2024/3/23,94,96.28571429,11.48497984,87.71428571,12.69420565,76.5,14.61635834
2024/3/24,106,100.2857143,8.557925872,90.42857143,12.20790592,78.03333333,15.22584765
2024/3/25,108,100.7142857,8.901578244,92.78571429,12.18560671,79.16666667,16.15247036
2024/3/26,98,101.1428571,8.649249899,94.28571429,11.35733292,80.4,16.13007472
2024/3/27,115,104.8571429,8.132825901,96.92857143,11.57892174,82.06666667,17.04139652
2024/3/28,108,104,7.280109889,98.71428571,11.18672683,83.73333333,17.05151087
2024/3/29,102,104.4285714,7.0203785,99.71428571,10.77339009,84.9,17.06448217
2024/3/30,117,107.7142857,6.701101544,102,10.80598125,86.7,17.51678998
2024/3/31,110,108.2857143,6.701101544,104.2857143,8.471023655,88.4,17.20785707
2024/4/1,109,108.4285714,6.704653679,104.5714286,8.563916122,90.03333333,16.73831725
2024/4/2,101,108.8571429,5.984105932,105,8.190050249,91.43333333,15.78231951
2024/4/3,112,108.4285714,5.563486403,106.6428571,6.94602424,92.6,15.97109458
2024/4/4,98,107,6.831300511,105.5,6.958669192,93.7,15.11826938
2024/4/5,95,106,8.082903769,105.2142857,7.318875191,94.36666667,14.70041832
2024/4/6,129,107.7142857,11.39757702,107.7142857,8.982278034,96,15.73487232
2024/4/7,117,108.7142857,11.92636136,108.5,9.296401289,97.53333333,15.45345254
2024/4/8,123,110.7142857,13.09852773,109.5714286,10.06680979,99.2,15.41248934
2024/4/9,152,118,19.4422221,113.4285714,14.61145118,102,17.08800749
2024/4/10,144,122.5714286,21.4542703,115.5,16.75043053,104.3,17.95041062
2024/4/11,135,127.8571429,18.78322453,117.4285714,17.36359714,106.2333333,18.03193208
2024/4/12,139,134.1428571,12.14397754,120.0714286,17.64811729,108.2666667,18.17716137
2024/4/13,132,134.5714286,11.98411647,121.1428571,17.90082569,109.9,18.02938215
2024/4/14,125,135.7142857,10.29100393,122.2142857,17.6294272,111.1333333,17.74286322
2024/4/15,130,136.7142857,9.123491395,123.7142857,17.30908419,112.6333333,17.35528009
2024/4/16,122,132.4285714,7.678045386,125.2142857,16.05365317,114.1,16.14449837
2024/4/17,140,131.8571429,6.768273326,127.2142857,16.02487764,115.2666667,16.71863163
2024/4/18,136,132,6.8556546,129.9285714,13.75312152,116.6333333,16.68053446
2024/4/19,142,132.4285714,7.435436388,133.2857143,9.714608915,118.4,16.45809726
2024/4/20,159,136.2857143,12.47282761,135.4285714,11.78469859,119.9,18.01981668
2024/4/21,140,138.4285714,11.45799783,137.0714286,10.55727446,121.2666667,17.93461945
2024/4/22,128,138.1428571,11.72502411,137.4285714,10.12015723,122.4,17.21186439
2024/4/23,131,139.4285714,10.03090463,135.9285714,9.318833583,123.2333333,16.99428572
2024/4/24,120,136.5714286,12.40775487,134.2142857,9.908648681,123.6333333,16.76302033
2024/4/25,128,135.4285714,12.83039546,133.7142857,10.04167142,124.6333333,16.06126918
2024/4/26,147,136.1428571,13.38442592,134.2857143,10.57885097,125.7,16.4571544
2024/4/27,135,132.7142857,8.864052604,134.5,10.55935604,126.6,16.19195202
2024/4/28,128,131,8.366600265,134.7142857,10.38066673,127.4666667,15.51136032
2024/4/29,119,129.7142857,9.516902257,133.9285714,11.15253876,127.5333333,15.46906442
2024/4/30,131,129.7142857,9.516902257,134.5714286,10.66059809,128.2333333,15.11948579
2024/5/1,140,132.5714286,9.107819769,134.5714286,10.66059809,129.2666667,14.81595909
2024/5/2,135,133.5714286,8.904252596,134.5,10.65363788,130.4,13.84794271
2024/5/3,129,131,6.708203933,133.5714286,10.51529498,130.9666667,13.40993799
2024/5/4,133,130.7142857,6.550172662,131.7142857,7.55928946,132.1333333,11.87792311
2024/5/5,135,131.7142857,6.600865744,131.3571429,7.249478951,133.4666667,9.590704312
2024/5/6,177,140,16.68332501,134.8571429,14.09777474,135.0666667,12.4094884
2024/5/7,159,144,17.50238079,136.8571429,15.4315219,136.4666667,12.66745309
2024/5/8,143,144.4285714,17.42466779,138.5,14.70609502,137.1333333,12.45885181
2024/5/9,135,144.4285714,17.42466779,139,14.4381972,136.5666667,12.14192887
2024/5/10,126,144,17.89785834,137.5,14.63268207,135.9666667,12.20650853
2024/5/11,130,143.5714286,18.23784657,137.1428571,14.7588677,135.8,12.25420406
2024/5/12,145,145,17.84189825,138.3571429,14.64769419,136,12.35676556
2024/5/13,112,135.7142857,15.11857892,137.8571429,15.45642581,135.3333333,13.09733675
2024/5/14,124,130.7142857,11.48497984,137.3571429,15.80461054,135.3,13.12578405
2024/5/15,135,129.5714286,10.4060422,137,15.79678643,135.4666667,13.08785521
2024/5/16,121,127.5714286,10.53339361,136,16.36600604,135.4333333,13.12455801
2024/5/17,130,128.1428571,10.54243127,136.0714286,16.33525817,135.1,13.1315624
2024/5/18,135,128.8571429,10.85400957,136.2142857,16.31506416,135.0666667,13.13046821
2024/5/19,129,126.5714286,8.263517065,135.7857143,16.42783085,134.6333333,13.10825834
2024/5/20,136,130,5.830951895,132.8571429,11.40079041,133.8666667,12.28043954
2024/5/21,126,130.2857143,5.529143566,130.5,8.662474331,133.4,12.30531144
2024/5/22,115,127.4285714,7.502380575,128.5,8.785915302,132.9666667,12.72381241
2024/5/23,121,127.4285714,7.502380575,127.5,8.785915302,132.6333333,12.90678339
2024/5/24,128,127.1428571,7.425823668,127.6428571,8.775903573,132.9,12.71802956
2024/5/25,115,124.2857143,7.739816658,126.5714286,9.362069838,132.4666667,13.10628523
2024/5/26,109,121.4285714,9.253056123,124,8.840466399,131.2,13.48409024
2024/5/27,112,118,7.16472842,124,8.840466399,130.4333333,13.90778332
2024/5/28,120,117.1428571,6.362090103,123.7142857,8.90486964,130.1666667,14.03218796
2024/5/29,129,119.1428571,7.646972635,123.2857143,8.452842685,130.5,13.87567954
2024/5/30,125,119.7142857,7.952238379,123.5714286,8.437227814,130.3,13.91141927
2024/5/31,131,120.1428571,8.532849689,123.6428571,8.499838395,130,13.79155164
2024/6/1,136,123.1428571,9.990471651,123.7142857,8.606156754,130.0333333,13.80525471
2024/6/2,140,127.5714286,9.536895771,124.5,9.573601525,130.4,13.92244529
2024/6/3,143,132,8.205689083,125,10.37007529,130.7333333,14.10535074
2024/6/4,126,132.8571429,6.962484505,125,10.37007529,130.4333333,14.10718412
2024/6/5,130,133,6.87992248,126.0714286,10.02661294,128.8666667,11.03203277
2024/6/6,122,132.5714286,7.524562952,126.1428571,9.991204924,127.6333333,9.510369416
2024/6/7,138,133.5714286,7.742892286,126.8571429,10.47970304,127.4666667,9.272626877
2024/6/8,135,133.4285714,7.699721702,128.2857143,10.0951517,127.4666667,9.272626877
2024/6/9,144,134,8.386497084,130.7857143,9.250185623,128.0666667,9.744789353
2024/6/10,147,134.5714286,9.198861213,133.2857143,8.480099523,128.6333333,10.33735554
2024/6/11,138,136.2857143,8.420496536,134.5714286,7.633068601,128.4,10.02961133
2024/6/12,142,138,8.144527815,135.5,7.693653728,129.4,9.831686985
2024/6/13,149,141.8571429,5.145501965,137.2142857,7.846396247,130.2333333,10.40120462
2024/6/14,128,140.4285714,7.322502825,137,8.067026904,130,10.3690521
2024/6/15,135,140.4285714,7.322502825,136.9285714,8.080977528,130.4666667,10.26454673
2024/6/16,129,138.2857143,8.24043457,136.1428571,8.291396309,130.4333333,10.26773767
2024/6/17,136,136.7142857,7.296444013,135.6428571,8.053734374,130.4666667,10.2846834
2024/6/18,119,134,9.831920803,135.1428571,8.873964883,130.1333333,10.49378579
2024/6/19,126,131.7142857,9.516902257,134.8571429,9.113448582,129.8,10.45977517
2024/6/20,115,126.8571429,7.733661734,134.3571429,10.02003488,129.4333333,10.78531356
2024/6/21,120,125.7142857,8.118174789,133.0714286,10.65157472,129.6,10.59147347
2024/6/22,128,124.7142857,7.158079019,132.5714286,10.71816779,129.8333333,10.47191098
2024/6/23,135,125.5714286,8.059303999,131.9285714,10.23917279,130.0666667,10.507578
2024/6/24,145,126.8571429,10.38313651,131.7857143,10.02442073,131.0666667,10.45164014
2024/6/25,140,129.8571429,10.76148335,131.9285714,10.13345021,132.1,9.70015997
2024/6/26,143,132.2857143,11.62919151,132,10.21311374,133.1333333,9.118882771
2024/6/27,121,133.1428571,10.28637564,130,9.331501652,133.1666667,9.070921078
2024/6/28,128,134.2857143,8.938946353,130,9.331501652,133.1333333,9.088580684
2024/6/29,131,134.7142857,8.654753717,129.7142857,9.227288721,133.3333333,8.968655507
2024/6/30,139,135.2857143,8.807464367,130.4285714,9.549178666,133.6,9.015695127
