target_time,y_true,y_pred,residual,abs_error,dataset
2021-06-17,5.73,5.8302264,-0.1002264,0.1002264,train
2021-06-18,5.7,5.6531687,0.04683113,0.04683113,train
2021-06-19,5.68,5.4703364,0.20966339,0.20966339,train
2021-06-20,5.66,5.4367194,0.22328043,0.22328043,train
2021-06-21,5.63,5.762963,-0.1329627,0.1329627,train
2021-06-22,5.61,5.4471884,0.16281176,0.16281176,train
2021-06-23,5.58,5.6193323,-0.03933239,0.03933239,train
2021-06-24,5.56,5.4594946,0.10050535,0.10050535,train
2021-06-25,5.54,5.5396533,0.0003466606,0.0003466606,train
2021-06-26,5.51,5.2726927,0.23730755,0.23730755,train
2021-06-27,5.49,5.6120467,-0.12204695,0.12204695,train
2021-06-28,5.46,5.170433,0.289567,0.289567,train
2021-06-29,5.44,5.3706026,0.06939745,0.06939745,train
2021-06-30,5.42,5.3242345,0.09576559,0.09576559,train
2021-07-01,5.39,5.265179,0.12482071,0.12482071,train
2021-07-02,5.37,5.370838,-0.0008382797,0.0008382797,train
2021-07-03,5.34,5.4007816,-0.06078148,0.06078148,train
2021-07-04,5.32,5.291622,0.02837801,0.02837801,train
2021-07-05,5.3,5.467828,-0.1678276,0.1678276,train
2021-07-06,5.27,5.274431,-0.0044312477,0.0044312477,train
2021-07-07,5.25,5.4608264,-0.2108264,0.2108264,train
2021-07-08,5.22,5.4163427,-0.19634295,0.19634295,train
2021-07-09,5.2,5.462273,-0.2622733,0.2622733,train
2021-07-10,5.18,5.7119384,-0.53193855,0.53193855,train
2021-07-11,5.15,5.539611,-0.38961077,0.38961077,train
2021-07-12,5.13,5.4444466,-0.31444645,0.31444645,train
2021-07-13,5.1,5.39929,-0.29929018,0.29929018,train
2021-07-14,5.08,5.345109,-0.26510906,0.26510906,train
2021-07-15,5.06,5.320279,-0.26027918,0.26027918,train
2021-07-16,5.03,5.1755424,-0.14554214,0.14554214,train
2021-07-17,5.01,5.4395165,-0.42951632,0.42951632,train
2021-07-18,4.98,5.138859,-0.15885878,0.15885878,train
2021-07-19,4.96,4.755637,0.20436287,0.20436287,train
2021-07-20,4.94,4.4038525,0.5361476,0.5361476,train
2021-07-21,4.91,4.7133875,0.19661236,0.19661236,train
2021-07-22,4.89,4.4097447,0.48025513,0.48025513,train
2021-07-23,4.86,5.0600104,-0.2000103,0.2000103,train
2021-07-24,4.84,4.7608557,0.07914448,0.07914448,train
2021-07-25,4.82,4.7377415,0.0822587,0.0822587,train
2021-07-26,4.79,4.8801074,-0.09010744,0.09010744,train
2021-07-27,4.77,4.732127,0.03787279,0.03787279,train
2021-07-28,4.74,4.5826206,0.15737915,0.15737915,train
2021-07-29,4.72,4.725974,-0.0059742928,0.0059742928,train
2021-07-30,4.7,4.6647496,0.035250187,0.035250187,train
2021-07-31,4.67,4.673435,-0.003435135,0.003435135,train
2021-08-01,4.65,4.470756,0.17924404,0.17924404,train
2021-08-02,4.62,4.482228,0.13777208,0.13777208,train
2021-08-03,4.6,4.557683,0.042316914,0.042316914,train
2021-08-04,4.58,4.3968596,0.18314028,0.18314028,train
2021-08-05,4.55,4.446664,0.103336334,0.103336334,train
2021-08-06,5.49,4.526805,0.96319485,0.96319485,train
2021-08-07,5.46,5.305176,0.15482426,0.15482426,train
2021-08-08,5.44,5.21446,0.22554016,0.22554016,train
2021-08-09,5.42,5.343394,0.07660627,0.07660627,train
2021-08-10,5.39,5.0210876,0.36891222,0.36891222,train
2021-08-11,5.37,5.3112426,0.058757305,0.058757305,train
2021-08-12,5.34,5.240725,0.09927511,0.09927511,train
2021-08-13,5.32,5.1297874,0.19021273,0.19021273,train
2021-08-14,5.3,5.1692295,0.13077068,0.13077068,train
2021-08-15,5.27,5.2063875,0.06361246,0.06361246,train
2021-08-16,5.25,5.27769,-0.027689934,0.027689934,train
2021-08-17,5.22,5.2194586,0.0005412102,0.0005412102,train
2021-08-18,5.56,5.311212,0.24878788,0.24878788,train
2021-08-19,5.61,5.296166,0.3138342,0.3138342,train
2021-08-20,5.65,5.6995697,-0.049569607,0.049569607,train
2021-08-21,5.7,5.8158603,-0.11586046,0.11586046,train
2021-08-22,5.75,5.741781,0.008218765,0.008218765,train
2021-08-23,5.8,5.508018,0.29198217,0.29198217,train
2021-08-24,5.84,5.946063,-0.10606289,0.10606289,train
2021-08-25,5.89,5.7839866,0.1060133,0.1060133,train
2021-08-26,5.94,5.8827214,0.057278633,0.057278633,train
2021-08-27,5.98,5.8305526,0.14944744,0.14944744,train
2021-08-28,6.03,5.841881,0.18811941,0.18811941,train
2021-08-29,6.08,6.14449,-0.06448984,0.06448984,train
2021-08-30,6.13,5.9865994,0.14340067,0.14340067,train
2021-08-31,6.17,6.027657,0.14234304,0.14234304,train
2021-09-01,4.96,6.1896853,-1.2296853,1.2296853,train
2021-09-02,4.94,5.2056766,-0.2656765,0.2656765,train
2021-09-03,4.91,5.3675165,-0.45751667,0.45751667,train
2021-09-04,4.89,5.213815,-0.32381535,0.32381535,train
2021-09-05,4.86,5.160479,-0.30047894,0.30047894,train
2021-09-06,4.84,4.7226653,0.11733484,0.11733484,train
2021-09-07,4.82,5.2826343,-0.4626341,0.4626341,train
2021-09-08,4.79,4.8492556,-0.0592556,0.0592556,train
2021-09-09,4.77,4.9408607,-0.17086077,0.17086077,train
2021-09-10,4.74,4.6970024,0.04299736,0.04299736,train
2021-09-11,4.72,4.414776,0.30522394,0.30522394,train
2021-09-12,4.7,4.944151,-0.24415112,0.24415112,train
2021-09-13,4.67,4.330343,0.3396573,0.3396573,train
2021-09-14,4.65,4.9014316,-0.25143147,0.25143147,train
2021-09-15,4.62,4.6186743,0.0013256073,0.0013256073,train
2021-09-16,4.6,4.8877296,-0.28772974,0.28772974,train
2021-09-17,4.58,4.684203,-0.104203224,0.104203224,train
2021-09-18,4.55,4.417723,0.13227701,0.13227701,train
2021-09-19,5.49,4.1697135,1.3202863,1.3202863,train
2021-09-20,5.46,5.2031426,0.2568574,0.2568574,train
2021-09-21,4.6,4.964584,-0.36458397,0.36458397,train
2021-09-22,4.54,4.334375,0.20562506,0.20562506,train
2021-09-23,4.32,4.606494,-0.28649378,0.28649378,train
2021-09-24,4.35,4.452452,-0.10245228,0.10245228,train
2021-09-25,4.2,4.398986,-0.19898605,0.19898605,train
2021-09-26,4.1,4.42544,-0.32543993,0.32543993,train
2021-09-27,4.35,4.2168226,0.13317728,0.13317728,train
2021-09-28,4.12,4.4077373,-0.28773737,0.28773737,train
2021-09-29,4.01,4.251054,-0.24105358,0.24105358,train
2021-09-30,4.21,4.1237764,0.0862236,0.0862236,train
2021-10-01,4.5,4.50154,-0.001540184,0.001540184,train
2021-10-02,6.2,4.109833,2.090167,2.090167,train
2021-10-03,7.9,5.8189907,2.0810094,2.0810094,train
2021-10-04,7.8,6.833265,0.96673536,0.96673536,train
2021-10-05,6.5,6.4118276,0.088172436,0.088172436,train
2021-10-06,6.4,5.9483404,0.45165968,0.45165968,train
2021-10-07,4.24,6.1755233,-1.9355235,1.9355235,train
2021-10-08,4.54,4.362154,0.17784595,0.17784595,train
2021-10-09,4.65,5.078664,-0.42866373,0.42866373,train
2021-10-10,4.56,4.6545897,-0.09458971,0.09458971,train
2021-10-11,4.45,4.734059,-0.28405905,0.28405905,train
2021-10-12,4.31,4.627825,-0.31782484,0.31782484,train
2021-10-13,4.54,4.159455,0.38054514,0.38054514,train
2021-10-14,4.64,4.317398,0.3226018,0.3226018,train
2021-10-15,4.51,4.486783,0.023217201,0.023217201,train
2021-10-16,4.23,4.53086,-0.30085993,0.30085993,train
2021-10-17,4.21,4.287587,-0.07758713,0.07758713,train
2021-10-18,4.31,4.086122,0.2238779,0.2238779,train
2021-10-19,4.21,4.4958754,-0.28587532,0.28587532,train
2021-10-20,4.275769,4.4268746,-0.1511054,0.1511054,train
2021-10-21,4.255824,4.221524,0.034300327,0.034300327,train
2021-10-22,4.235879,4.3518233,-0.115944386,0.115944386,train
2021-10-23,4.2159343,4.3999734,-0.18403912,0.18403912,train
2021-10-24,4.195989,4.2235394,-0.02755022,0.02755022,train
2021-10-25,4.176044,4.084785,0.091259,0.091259,train
2021-10-26,4.156099,4.233348,-0.07724905,0.07724905,train
2021-10-27,4.1361537,4.3125644,-0.17641068,0.17641068,train
2021-10-28,4.1162086,4.244311,-0.1281023,0.1281023,train
2021-10-29,4.096264,4.3761473,-0.27988338,0.27988338,train
2021-10-30,4.0763187,4.224025,-0.14770603,0.14770603,train
2021-10-31,4.0563736,4.223822,-0.16744852,0.16744852,train
2021-11-01,4.0364285,4.0007,0.035728455,0.035728455,train
2021-11-02,4.0164833,4.0605993,-0.04411602,0.04411602,train
2021-11-03,4.8,3.9695528,0.83044744,0.83044744,train
2021-11-04,4.24,4.119456,0.12054396,0.12054396,train
2021-11-05,4.54,3.7612321,0.7787678,0.7787678,train
2021-11-06,4.65,4.232819,0.41718102,0.41718102,train
2021-11-07,4.56,4.027918,0.5320821,0.5320821,train
2021-11-08,4.45,4.2299848,0.22001505,0.22001505,train
2021-11-09,4.31,4.500119,-0.19011927,0.19011927,train
2021-11-10,4.54,4.491422,0.048577785,0.048577785,train
2021-11-11,4.64,4.4338546,0.20614529,0.20614529,train
2021-11-12,4.51,4.673658,-0.16365767,0.16365767,train
2021-11-13,4.23,4.275338,-0.045338154,0.045338154,train
