time_col_std,y_true_std,y_pred_std,residual,abs_error,dataset
2021/7/30,510,516.6523631,-6.652363105,6.652363105,train
2021/7/31,486,503.3179546,-17.31795461,17.31795461,train
2021/8/1,475,481.7896505,-6.789650487,6.789650487,train
2021/8/2,484,477.8789763,6.121023666,6.121023666,train
2021/8/3,460,478.1747948,-18.17479479,18.17479479,train
2021/8/4,520,475.7671996,44.23280039,44.23280039,train
2021/8/5,516,513.5762613,2.42373867,2.42373867,train
2021/8/6,507,512.9127267,-5.912726695,5.912726695,train
2021/8/7,496,506.6618193,-10.66181926,10.66181926,train
2021/8/8,485,495.545511,-10.54551101,10.54551101,train
2021/8/9,453,479.0133955,-26.01339549,26.01339549,train
2021/8/10,441,457.0086139,-16.00861385,16.00861385,train
2021/8/11,457,448.9797318,8.020268196,8.020268196,train
2021/8/12,460,458.7616405,1.238359536,1.238359536,train
2021/8/13,550,477.3681539,72.6318461,72.6318461,train
2021/8/14,621,549.495446,71.504554,71.504554,train
2021/8/15,586,596.5468338,-10.54683382,10.54683382,train
2021/8/16,549,567.1384432,-18.13844322,18.13844322,train
2021/8/17,535,542.5528126,-7.552812587,7.552812587,train
2021/8/18,521,527.4241743,-6.424174307,6.424174307,train
2021/8/19,505,515.3955226,-10.39552255,10.39552255,train
2021/8/20,499,505.488919,-6.488918958,6.488918958,train
2021/8/21,485,499.0782317,-14.07823174,14.07823174,train
2021/8/22,520,494.8552526,25.1447474,25.1447474,train
2021/8/23,516,514.9783875,1.021612464,1.021612464,train
2021/8/24,507,510.8064834,-3.806483432,3.806483432,train
2021/8/25,496,503.9044859,-7.904485918,7.904485918,train
2021/8/26,485,491.6891704,-6.689170423,6.689170423,train
2021/8/27,453,477.7965734,-24.79657335,24.79657335,train
2021/8/28,441,454.6561684,-13.65616844,13.65616844,train
2021/8/29,457,447.925481,9.074519038,9.074519038,train
2021/8/30,359,441.584274,-82.58427397,82.58427397,train
2021/8/31,346,377.2880158,-31.2880158,31.2880158,train
2021/9/1,355,357.8980995,-2.898099524,2.898099524,train
2021/9/2,364,363.280914,0.719086042,0.719086042,train
2021/9/3,340,365.8182038,-25.81820377,25.81820377,train
2021/9/4,347,350.325773,-3.325773033,3.325773033,train
2021/9/5,350,350.3239893,-0.323989342,0.323989342,train
2021/9/6,387,360.3733575,26.62664247,26.62664247,train
2021/9/7,375,381.8001146,-6.800114561,6.800114561,train
2021/9/8,367,372.1908567,-5.190856668,5.190856668,train
2021/9/9,351,365.3262888,-14.32628881,14.32628881,train
2021/9/10,361,356.5887223,4.411277747,4.411277747,train
2021/9/11,354,360.369822,-6.369822036,6.369822036,train
2021/9/12,345,355.809213,-10.80921297,10.80921297,train
2021/9/13,353,351.2294772,1.770522798,1.770522798,train
2021/9/14,345,355.3496613,-10.34966131,10.34966131,train
2021/9/15,366,353.0058932,12.99410681,12.99410681,train
2021/9/16,352,363.3218644,-11.32186435,11.32186435,train
2021/9/17,341,354.2000913,-13.2000913,13.2000913,train
2021/9/18,351,352.5989744,-1.598974387,1.598974387,train
2021/9/19,521,382.6615674,138.3384326,138.3384326,train
2021/9/20,505,497.8895601,7.110439917,7.110439917,train
2021/9/21,499,499.1035474,-0.103547398,0.103547398,train
2021/9/22,485,490.7407077,-5.740707729,5.740707729,train
2021/9/23,520,487.9516891,32.04831087,32.04831087,train
2021/9/24,516,508.6633645,7.33663553,7.33663553,train
2021/9/25,507,508.5347504,-1.534750396,1.534750396,train
2021/9/26,496,501.4158636,-5.415863616,5.415863616,train
2021/9/27,485,495.522481,-10.52248096,10.52248096,train
2021/9/28,453,477.0941133,-24.09411328,24.09411328,train
2021/9/29,441,452.5119737,-11.51197366,11.51197366,train
2021/9/30,457,448.2742558,8.725744242,8.725744242,train
2021/10/1,359,435.6201373,-76.62013732,76.62013732,train
2021/10/2,346,367.0314961,-21.03149608,21.03149608,train
2021/10/3,355,356.7673456,-1.76734561,1.76734561,train
2021/10/4,364,362.3511785,1.648821509,1.648821509,train
2021/10/5,340,362.2222104,-22.2222104,22.2222104,train
2021/10/6,347,351.2735625,-4.273562548,4.273562548,train
2021/10/7,350,352.4147609,-2.414760925,2.414760925,train
2021/10/8,376,355.4460166,20.55398341,20.55398341,train
2021/10/9,387,376.0777268,10.92227318,10.92227318,train
2021/10/10,354,379.3908394,-25.39083939,25.39083939,train
2021/10/11,365,362.6450073,2.354992715,2.354992715,train
2021/10/12,354,366.3814228,-12.38142276,12.38142276,train
2021/10/13,355,361.1914515,-6.191451463,6.191451463,train
2021/10/14,324,356.7927391,-32.79273907,32.79273907,train
2021/10/15,378,343.9662005,34.03379952,34.03379952,train
2021/10/16,351,380.2753081,-29.2753081,29.2753081,train
2021/10/17,499,386.7561843,112.2438157,112.2438157,train
2021/10/18,478,477.1536207,0.846379291,0.846379291,train
2021/10/19,493,475.6218786,17.37812142,17.37812142,train
2021/10/20,469,475.0941843,-6.094184292,6.094184292,train
2021/10/21,426,453.9059327,-27.90593273,27.90593273,train
2021/10/22,376,413.9287039,-37.92870389,37.92870389,train
2021/10/23,387,383.9142507,3.08574932,3.08574932,train
2021/10/24,354,383.329182,-29.32918201,29.32918201,train
2021/10/25,365,362.7665304,2.233469555,2.233469555,train
2021/10/26,354,368.36427,-14.36427001,14.36427001,train
2021/10/27,355,358.3504124,-3.350412411,3.350412411,train
2021/10/28,324,352.3422594,-28.34225943,28.34225943,train
2021/10/29,378,341.6949202,36.30507977,36.30507977,train
2021/10/30,351,371.5004296,-20.50042965,20.50042965,train
2021/10/31,499,379.8512423,119.1487577,119.1487577,train
2021/11/1,478,478.7108753,-0.710875304,0.710875304,train
2021/11/2,493,474.7009707,18.29902928,18.29902928,train
2021/11/3,323,454.9737408,-131.9737408,131.9737408,train
2021/11/4,356,350.463227,5.536772994,5.536772994,train
2021/11/5,378,364.9075198,13.0924802,13.0924802,train
2021/11/6,362,380.5979724,-18.5979724,18.5979724,train
2021/11/7,357,367.1147494,-10.11474938,10.11474938,train
2021/11/8,334,355.8150592,-21.81505916,21.81505916,train
2021/11/9,351,339.2388464,11.76115358,11.76115358,train
2021/11/10,325,345.3374934,-20.33749341,20.33749341,train
2021/11/11,352,337.3338096,14.66619036,14.66619036,train
2021/11/12,345,348.6637572,-3.663757234,3.663757234,train
2021/11/13,357,349.091093,7.908907032,7.908907032,train
2021/11/14,345,351.5558508,-6.555850773,6.555850773,train
2021/11/15,375.1,350.6132534,24.48674663,24.48674663,train
2021/11/16,365,369.1431116,-4.143111641,4.143111641,train
2021/11/17,354,362.602841,-8.602840954,8.602840954,train
2021/11/18,364,355.6512303,8.348769666,8.348769666,train
2021/11/19,375,363.1646671,11.83533292,11.83533292,train
2021/11/20,384,369.9739341,14.02606587,14.02606587,train
2021/11/21,378,379.0047544,-1.004754359,1.004754359,train
2021/11/22,376,374.967998,1.032001981,1.032001981,train
2021/11/23,387,375.3961752,11.60382482,11.60382482,train
2021/11/24,354,379.4696275,-25.46962749,25.46962749,train
2021/11/25,365,357.7472198,7.25278019,7.25278019,train
2021/11/26,354,361.8675268,-7.867526786,7.867526786,train
2021/11/27,355,354.652376,0.347624019,0.347624019,train
2021/11/28,324,353.7728454,-29.77284543,29.77284543,train
2021/11/29,378,340.8074032,37.19259681,37.19259681,train
2021/11/30,351,369.8039776,-18.80397755,18.80397755,train
2021/12/1,499,374.0990235,124.9009765,124.9009765,train
2021/12/2,478,477.0913692,0.908630828,0.908630828,train
2021/12/3,493,472.2040875,20.79591254,20.79591254,train
2021/12/4,469,477.211305,-8.211304952,8.211304952,train
2021/12/5,426,454.4691798,-28.46917984,28.46917984,train
2021/12/6,440,429.955786,10.04421401,10.04421401,train
2021/12/7,466,446.7992719,19.20072811,19.20072811,train
2021/12/8,454,464.7477571,-10.74775714,10.74775714,train
2021/12/9,505,469.0263445,35.97365551,35.97365551,train
2021/12/10,525,504.4891809,20.51081905,20.51081905,train
2021/12/11,510,518.5107464,-8.510746429,8.510746429,train
2021/12/12,486,503.4398734,-17.43987337,17.43987337,train
2021/12/13,475,484.4940124,-9.494012415,9.494012415,train
2021/12/14,484,477.7216867,6.278313284,6.278313284,train
2021/12/15,460,478.67681,-18.67680996,18.67680996,train
2021/12/16,520,477.1440866,42.85591341,42.85591341,train
2021/12/17,516,515.434887,0.565113001,0.565113001,train
2021/12/18,507,512.1241606,-5.124160646,5.124160646,train
2021/12/19,496,503.5730336,-7.573033555,7.573033555,train
2021/12/20,485,494.0860974,-9.086097368,9.086097368,train
2021/12/21,453,479.6335521,-26.63355207,26.63355207,train
2021/12/22,441,458.7643838,-17.76438376,17.76438376,train
2021/12/23,457,451.8666552,5.133344791,5.133344791,train
2021/12/24,460,460.1350842,-0.13508416,0.13508416,train
2021/12/25,550,477.4088729,72.59112714,72.59112714,train
2021/12/26,621,552.5258672,68.47413275,68.47413275,train
2021/12/27,586,598.8813924,-12.88139243,12.88139243,train
2021/12/28,549,567.9773019,-18.97730194,18.97730194,train
2021/12/29,535,539.7458453,-4.74584529,4.74584529,train
2021/12/30,521,528.3677055,-7.367705503,7.367705503,train
2021/12/31,505,517.204534,-12.204534,12.204534,train
2022/1/1,499,504.5586142,-5.558614242,5.558614242,train
2022/1/2,485,498.7335689,-13.73356894,13.73356894,train
